Time(ms),Interval,Qx,Qy,Qz,Qw,Mx,My,Mz,Ax,Ay,Az,Rx,Ry,Rz,H1,P1,R1,H2,P2,R2,CalStable,MagTransient
0000979744,6,0.0649,0.5879,-0.0981,0.8003,46,-196,618,-1991,-11,599,-7,0,1,344.3970,72.5160,-2.2088,1,1
0000979765,6,0.0648,0.5879,-0.0980,0.8003,46,-196,618,-1991,-11,603,-3,-3,1,344.4151,72.5101,-2.2070,1,1
0000979786,6,0.0647,0.5878,-0.0980,0.8004,46,-198,619,-1987,-19,607,-2,-4,1,344.4342,72.4971,-2.1985,1,1
0000979807,6,0.0647,0.5878,-0.0979,0.8005,46,-198,619,-1999,-23,627,2,-1,0,344.4431,72.4883,-2.1882,1,1
0000979828,6,0.0648,0.5878,-0.0979,0.8005,46,-198,619,-1999,-27,627,-1,1,2,344.4597,72.4873,-2.1699,1,1
0000979849,6,0.0648,0.5878,-0.0978,0.8004,47,-198,618,-2003,-23,611,-6,4,2,344.4806,72.4955,-2.1591,1,1
0000979870,6,0.0647,0.5880,-0.0976,0.8004,46,-199,618,-1991,-19,607,-5,5,2,344.5070,72.5151,-2.1581,1,1
0000979891,6,0.0647,0.5881,-0.0976,0.8003,46,-199,617,-1991,-19,591,1,3,1,344.5253,72.5280,-2.1445,1,1
0000979912,6,0.0648,0.5881,-0.0976,0.8003,46,-199,617,-1995,-23,599,5,1,1,344.5386,72.5359,-2.1204,1,1
0000979933,6,0.0650,0.5881,-0.0977,0.8002,44,-198,618,-2003,-23,607,8,1,0,344.5499,72.5421,-2.0847,1,1
0000979954,6,0.0651,0.5881,-0.0978,0.8002,46,-197,617,-1999,-31,615,1,2,3,344.5631,72.5477,-2.0529,1,1
0000979975,6,0.0652,0.5882,-0.0976,0.8002,44,-197,618,-1999,-11,599,-2,2,3,344.6045,72.5583,-2.0182,1,1
0000979996,6,0.0652,0.5882,-0.0976,0.8001,44,-198,618,-2003,-15,599,3,2,2,344.6328,72.5655,-1.9882,1,1
0000980017,6,0.0654,0.5883,-0.0976,0.8001,43,-197,616,-2003,-27,603,5,1,3,344.6690,72.5706,-1.9373,1,1
0000980038,6,0.0656,0.5883,-0.0976,0.8001,43,-197,616,-2003,-23,619,4,3,3,344.7018,72.5778,-1.8908,1,1
0000980059,6,0.0657,0.5884,-0.0975,0.8000,43,-196,616,-1999,-19,607,0,5,4,344.7417,72.5912,-1.8469,1,1
0000980080,6,0.0658,0.5885,-0.0974,0.7999,43,-197,616,-1995,-7,615,2,6,4,344.7920,72.6154,-1.7945,1,1
0000980101,6,0.0660,0.5886,-0.0974,0.7998,42,-196,616,-1987,-3,607,6,6,3,344.8211,72.6360,-1.7521,1,1
0000980122,6,0.0662,0.5888,-0.0974,0.7997,41,-195,614,-2007,-7,611,6,7,4,344.8636,72.6584,-1.6908,1,1
0000980143,6,0.0664,0.5889,-0.0974,0.7995,41,-195,614,-2015,-19,611,2,9,5,344.9128,72.6858,-1.6292,1,1
0000980164,6,0.0665,0.5892,-0.0971,0.7993,40,-196,615,-2011,-27,611,-7,12,7,344.9964,72.7302,-1.5607,1,1
0000980185,6,0.0664,0.5895,-0.0967,0.7992,38,-198,613,-2003,-27,611,-17,14,10,345.0940,72.7720,-1.5096,1,1
0000980206,6,0.0662,0.5899,-0.0961,0.7990,36,-196,612,-1995,-19,607,-19,16,11,345.2086,72.8213,-1.4584,1,1
0000980227,6,0.0661,0.5903,-0.0955,0.7988,37,-197,609,-1995,-15,603,-14,18,14,345.3375,72.8765,-1.3874,1,1
0000980248,6,0.0662,0.5907,-0.0950,0.7985,37,-197,609,-2011,-27,591,-7,20,17,345.4917,72.9359,-1.2679,1,1
0000980269,6,0.0664,0.5912,-0.0943,0.7982,32,-199,610,-2003,-35,571,-8,20,18,345.7175,73.0142,-1.0829,1,1
0000980290,6,0.0667,0.5916,-0.0939,0.7980,32,-198,606,-2003,-11,563,1,17,17,345.8961,73.0744,-0.9229,1,1
0000980311,6,0.0672,0.5919,-0.0937,0.7977,28,-197,606,-2019,-27,575,19,13,18,346.0806,73.1201,-0.7092,1,1
0000980332,6,0.0682,0.5920,-0.0937,0.7975,28,-193,606,-1995,-39,571,34,12,17,346.2659,73.1617,-0.4423,1,1
0000980353,6,0.0693,0.5922,-0.0940,0.7973,25,-191,606,-1971,-23,563,46,8,18,346.4517,73.1964,-0.1425,1,1
0000980374,6,0.0712,0.5921,-0.0946,0.7971,25,-191,606,-1963,-7,607,67,5,17,346.6841,73.2229,0.2936,1,1
0000980395,6,0.0732,0.5920,-0.0955,0.7969,23,-188,608,-1983,-19,627,87,8,16,346.8558,73.2442,0.7035,1,1
0000980416,6,0.0755,0.5920,-0.0966,0.7965,22,-180,608,-1963,-15,651,95,15,18,347.0443,73.2819,1.1694,1,1
0000980437,6,0.0779,0.5922,-0.0976,0.7960,18,-174,608,-1943,3,651,99,26,23,347.2756,73.3476,1.6867,1,1
0000980458,6,0.0806,0.5926,-0.0987,0.7954,16,-166,606,-1923,19,655,113,38,29,347.5630,73.4418,2.2834,1,1
0000980479,6,0.0845,0.5932,-0.1000,0.7943,16,-166,606,-1931,43,619,120,49,33,348.0117,73.6044,3.1577,1,1
0000980500,6,0.0880,0.5940,-0.1012,0.7932,9,-158,604,-1943,59,631,143,59,38,348.4410,73.7641,3.9737,1,1
0000980521,6,0.0922,0.5948,-0.1027,0.7919,5,-146,599,-1955,39,639,165,71,44,348.9493,73.9556,4.9440,1,1
