Time(ms),Interval,Qx,Qy,Qz,Qw,Mx,My,Mz,Ax,Ay,Az,Rx,Ry,Rz,H1,P1,R1,H2,P2,R2,CalStable,MagTransient
0000979744,3,0.2780,0.5613,-0.5849,0.5153,-1808,-171,502,-2023,-739,351,-8,2,-2,222.7681,64.6472,-59.8043,1,0
0000979765,3,0.2779,0.5615,-0.5848,0.5152,-1806,-172,501,-2031,-763,371,-9,7,-7,222.7082,64.6391,-59.8863,1,0
0000979786,3,0.2777,0.5619,-0.5847,0.5150,-1807,-174,499,-2023,-763,387,-16,9,-5,222.6250,64.6327,-60.0036,1,0
0000979807,3,0.2776,0.5625,-0.5843,0.5150,-1807,-174,499,-2007,-743,387,-24,12,2,222.5482,64.6465,-60.1422,1,0
0000979828,3,0.2775,0.5629,-0.5838,0.5151,-1805,-178,497,-2003,-711,367,-17,10,5,222.4935,64.6740,-60.2562,1,0
0000979849,3,0.2777,0.5631,-0.5836,0.5150,-1805,-174,497,-2003,-707,359,2,10,0,222.4298,64.7037,-60.3291,1,0
0000979870,3,0.2778,0.5633,-0.5836,0.5148,-1804,-175,495,-2023,-715,343,-3,6,-4,222.3697,64.7079,-60.3836,1,0
0000979891,3,0.2776,0.5635,-0.5835,0.5148,-1802,-176,495,-2015,-731,347,-10,-3,-7,222.3468,64.6904,-60.4308,1,0
0000979912,3,0.2772,0.5636,-0.5835,0.5148,-1801,-176,493,-1999,-719,355,-14,-5,-3,222.3595,64.6663,-60.4590,1,0
0000979933,3,0.2769,0.5638,-0.5832,0.5150,-1801,-176,493,-1999,-707,347,-13,0,2,222.3826,64.6616,-60.4867,1,0
0000979954,3,0.2769,0.5640,-0.5830,0.5151,-1800,-177,494,-2015,-719,351,-2,3,0,222.3758,64.6722,-60.5247,1,0
0000979975,3,0.2768,0.5641,-0.5831,0.5150,-1799,-178,493,-2019,-767,371,-3,-1,-10,222.3479,64.6574,-60.5518,1,0
0000979996,3,0.2761,0.5644,-0.5831,0.5150,-1797,-181,494,-2027,-791,371,-32,-12,-21,222.3433,64.5969,-60.6186,1,0
0000980017,3,0.2749,0.5652,-0.5827,0.5151,-1796,-185,494,-2015,-775,363,-59,-4,-25,222.3086,64.5177,-60.8029,1,0
0000980038,3,0.2736,0.5666,-0.5820,0.5153,-1796,-185,494,-2047,-703,343,-75,3,-17,222.2213,64.4587,-61.1038,1,0
0000980059,3,0.2723,0.5680,-0.5810,0.5155,-1794,-189,492,-2055,-663,331,-50,1,-11,222.1401,64.4161,-61.4216,1,0
0000980080,3,0.2716,0.5685,-0.5806,0.5157,-1794,-193,491,-2031,-667,343,-24,-9,-10,222.1421,64.3833,-61.5182,1,0
0000980101,3,0.2709,0.5686,-0.5807,0.5158,-1790,-194,492,-2011,-719,379,-16,-17,-15,222.1895,64.3253,-61.5269,1,0
0000980122,3,0.2703,0.5686,-0.5808,0.5160,-1790,-195,493,-2003,-707,383,-1,-17,-7,222.2608,64.2648,-61.4910,1,0
0000980143,3,0.2706,0.5681,-0.5812,0.5160,-1787,-193,493,-2063,-671,359,52,6,12,222.3236,64.2648,-61.3570,1,0
0000980164,3,0.2724,0.5668,-0.5822,0.5154,-1787,-193,493,-2107,-655,287,88,15,17,222.2946,64.3413,-61.1110,1,0
0000980185,3,0.2742,0.5652,-0.5834,0.5148,-1789,-189,493,-2123,-615,251,108,8,12,222.2876,64.4010,-60.8017,1,0
0000980206,3,0.2762,0.5649,-0.5825,0.5152,-1785,-185,493,-2091,-663,319,106,0,-7,222.3027,64.6508,-60.7299,1,0
0000980227,3,0.2773,0.5633,-0.5842,0.5143,-1784,-182,494,-2051,-703,347,98,-4,-13,222.2850,64.6085,-60.4387,1,0
0000980248,3,0.2791,0.5632,-0.5831,0.5146,-1783,-178,493,-2059,-659,355,114,28,9,222.2518,64.8512,-60.4321,1,0
0000980269,3,0.2816,0.5617,-0.5844,0.5134,-1784,-171,489,-2087,-555,347,142,42,34,222.0913,64.9555,-60.2005,1,0
0000980290,3,0.2865,0.5600,-0.5838,0.5133,-1784,-171,489,-2075,-455,327,190,29,58,222.0462,65.4216,-59.8789,1,0
0000980311,3,0.2910,0.5562,-0.5860,0.5124,-1782,-156,489,-2083,-419,315,244,21,78,222.1794,65.6543,-59.0644,1,0
0000980332,3,0.2968,0.5514,-0.5886,0.5112,-1783,-135,487,-2183,-419,303,303,40,104,222.3494,65.9497,-58.0487,1,0
0000980353,3,0.3043,0.5461,-0.5913,0.5095,-1781,-110,480,-2247,-419,251,353,90,136,222.4213,66.3927,-56.9478,1,0
0000980374,3,0.3142,0.5421,-0.5908,0.5083,-1783,-75,463,-2271,-363,187,391,174,189,222.2887,67.2741,-56.2173,1,0
0000980395,3,0.3286,0.5356,-0.5922,0.5044,-1784,-39,436,-2267,-295,139,392,234,208,221.7253,68.3594,-55.2295,1,0
0000980416,3,0.3409,0.5330,-0.5896,0.5021,-1784,-39,436,-2255,-271,139,368,265,202,220.9545,69.5831,-55.1370,1,0
0000980437,3,0.3526,0.5294,-0.5894,0.4980,-1786,-5,402,-2263,-259,163,335,280,184,219.9159,70.5453,-55.0517,1,0
0000980458,3,0.3642,0.5284,-0.5860,0.4947,-1786,25,365,-2275,-259,247,335,313,159,218.4548,71.7487,-55.7769,1,0
0000980479,3,0.3762,0.5261,-0.5857,0.4886,-1784,52,319,-2315,-331,311,365,377,121,216.3708,72.6949,-56.6866,1,0
0000980500,3,0.3922,0.5256,-0.5826,0.4800,-1783,72,266,-2307,-355,291,386,414,89,212.4272,74.0796,-59.3598,1,0
0000980521,3,0.4048,0.5260,-0.5802,0.4721,-1778,84,211,-2247,-367,223,392,417,48,208.2983,75.0912,-62.4522,1,0
0000980542,3,0.4162,0.5251,-0.5807,0.4624,-1778,84,211,-2183,-351,179,360,416,0,203.8474,75.6996,-65.6113,1,0
0000980563,3,0.4265,0.5275,-0.5781,0.4535,-1775,86,155,-2183,-287,171,294,427,-40,198.3028,76.2937,-70.3380,1,0
0000980584,3,0.4356,0.5295,-0.5773,0.4433,-1768,86,97,-2227,-271,167,232,470,-67,192.5239,76.5318,-75.1618,1,0
0000980605,3,0.4448,0.5345,-0.5729,0.4338,-1760,81,34,-2247,-251,175,211,494,-67,185.4109,76.7690,-81.7347,1,0
0000980626,3,0.4566,0.5407,-0.5669,0.4217,-1750,76,-30,-2219,-195,151,197,526,-29,176.0479,76.8257,-90.4292,1,0
0000980647,3,0.4675,0.5430,-0.5633,0.4114,-1750,76,-30,-2171,-23,35,253,534,51,168.8671,76.7803,-96.7253,1,0
0000980668,3,0.4803,0.5442,-0.5578,0.4025,-1735,84,-96,-2239,39,-51,384,491,146,161.0201,76.8841,-103.7010,1,0
0000980689,3,0.4951,0.5391,-0.5567,0.3928,-1718,101,-155,-2267,15,-103,565,398,269,154.3729,77.1142,-108.7110,1,0
0000980710,3,0.5112,0.5319,-0.5547,0.3847,-1701,129,-203,-2291,-51,-119,679,327,339,147.1626,77.5420,-114.2244,1,0
0000980731,3,0.5326,0.5184,-0.5549,0.3737,-1681,154,-248,-2299,-223,-43,808,328,362,138.1534,78.1165,-120.5722,1,0
0000980752,3,0.5513,0.5041,-0.5579,0.3614,-1660,173,-306,-2259,-391,-15,886,401,338,130.5979,78.3998,-125.3295,1,0
0000980773,3,0.5698,0.4937,-0.5571,0.3482,-1660,173,-306,-2219,-559,-31,904,474,295,121.8064,78.1417,-131.7191,1,0
0000980794,3,0.5884,0.4809,-0.5590,0.3318,-1633,180,-369,-2171,-715,-51,875,483,218,114.1662,77.6586,-136.4600,1,0
0000980815,3,0.6032,0.4742,-0.5576,0.3169,-1609,172,-433,-2167,-787,-119,752,458,113,108.0963,76.7045,-140.4539,1,0
0000980836,3,0.6185,0.4655,-0.5582,0.2986,-1585,156,-490,-2127,-863,-203,725,415,72,103.1314,75.5838,-142.8676,1,0
