Frame Index,TPose Value,Timestamp,Trunk LatBend R/L,Trunk F/E,Trunk Rot R/L,RShould F/E,LShould F/E,RShould Add/Abd,LShould Add/Abd,RHip F/E,LHip F/E,RHip Add/Abd,LHip Add/Abd,RHip Int/Ext Rot,LHip Int/Ext Rot,LElbow F/E,RElbow F/E,RKnee F/E,LKnee F/E,
3164,0,567.447,2.412245,9.160064,-32.32939,-22.55385,-7.834086,-22.01316,26.2574,39.62751,21.65555,39.62751,6.924301,19.12161,10.67596,31.01387,47.10714,60.20487,11.029,
3165,0,567.47,2.12624,9.010726,-32.19617,-21.69141,-8.227362,-21.93763,26.5362,35.42889,22.86145,35.42889,6.56471,18.86972,11.81297,28.00842,48.96465,55.93427,12.89915,
3166,0,567.495,1.587946,8.51267,-31.89643,-20.98655,-8.984413,-21.71438,26.67318,29.70737,23.78267,29.70737,6.124071,18.10587,13.08179,23.9693,50.64497,49.84854,14.80899,
3167,0,567.52,1.025838,7.454642,-31.46877,-20.59024,-10.08612,-21.67788,26.42065,24.45798,24.34365,24.45798,5.455425,16.91821,14.27267,17.32794,52.28714,44.24061,16.78975,
3168,0,567.545,0.6691033,6.56226,-30.96222,-19.58152,-11.02678,-21.7979,25.89369,20.01977,25.5417,20.01977,4.980984,15.3616,15.33263,12.33126,55.4931,38.61377,19.42305,
3169,0,567.57,0.5043544,5.906409,-30.39052,-18.90108,-11.67037,-21.91844,23.70229,17.32222,29.92266,17.32222,5.18115,14.46234,17.28001,6.784778,61.18512,34.24717,24.87929,
3170,0,567.595,0.6861406,5.665208,-29.80876,-16.3964,-11.89966,-22.16732,21.14171,15.36939,35.42494,15.36939,5.05567,13.84454,19.36389,3.625202,65.42524,30.18998,31.191,
3171,0,567.62,1.040234,5.675197,-29.39335,-13.45728,-11.97673,-22.47024,18.75937,14.14903,41.13304,14.14903,4.661318,13.52701,20.85556,2.973811,69.22185,27.32834,37.71422,
3172,0,567.647,1.286336,5.684341,-29.08722,-10.42402,-12.61732,-22.72454,16.71671,13.1369,46.13395,13.1369,4.10904,12.80154,21.38788,3.658322,72.36707,25.04856,44.65706,
3173,0,567.672,1.460185,5.691095,-28.88889,-6.708528,-13.72175,-22.63077,15.10012,12.26149,51.08916,12.26149,3.253535,11.83029,21.59311,4.706569,75.13354,23.15718,51.82597,
3174,0,567.695,1.933303,5.96312,-28.92533,-3.685358,-14.86025,-22.74617,13.55128,11.49171,55.73798,11.49171,2.606393,10.75571,22.04381,5.282719,77.26975,21.41531,58.5373,
3175,0,567.72,3.052681,6.592105,-29.31795,-0.7143636,-16.59275,-23.28945,11.41896,10.5776,60.49299,10.5776,2.405664,9.948151,22.42796,5.381465,80.92622,19.59755,65.19667,
3176,0,567.745,3.928349,6.998604,-29.62356,1.700999,-18.74755,-23.74774,10.05181,9.713571,63.84172,9.713571,1.935023,9.344147,22.74471,5.583283,82.88712,18.28632,70.32108,
3177,0,567.77,4.571233,7.242048,29.79649,3.574784,-21.78876,-24.09813,9.645977,8.876174,66.55727,8.876174,1.666126,8.594208,23.20134,6.133507,83.81254,17.13941,74.84658,
3178,0,567.795,4.993987,7.368786,29.82742,5.100657,-24.53738,-24.33548,9.077229,7.98908,68.1093,7.98908,1.688412,7.21344,24.34718,6.614172,83.62032,15.92868,78.25076,
3179,0,567.823,5.291021,7.456931,29.85741,6.014738,-26.36061,-24.3995,8.146759,7.384665,68.70377,7.384665,2.282248,6.28067,25.37231,6.875691,83.00576,14.86821,81.6015,
3180,0,567.847,5.383722,7.381211,29.69187,6.418113,-27.73351,-24.424,7.40258,7.055412,68.3005,7.055412,2.745735,6.003601,26.01028,7.049626,82.5577,14.10097,83.74126,
3181,0,567.87,5.40044,7.243701,29.57277,6.445338,-28.75568,-24.38374,6.771843,7.030484,67.15527,7.030484,3.57177,6.229431,26.14937,7.213683,82.20779,13.60987,84.90344,
3182,0,567.895,5.330942,6.926623,29.648,6.323845,-29.40302,-24.37312,6.17949,7.226237,63.79159,7.226237,5.544609,6.674835,25.02359,7.223766,79.96174,13.41714,83.81014,
3183,0,567.92,5.163953,6.407043,29.94925,5.756771,-30.20805,-24.26243,5.560421,7.791125,59.51638,7.791125,7.293366,7.21582,23.53635,7.275834,77.02906,13.63121,80.57034,
3184,0,567.945,4.963332,5.874197,30.33255,5.120018,-30.10733,-24.10988,5.247662,8.487324,54.45457,8.487324,8.274099,7.800171,21.93259,6.966269,73.14543,14.21066,73.75954,
3185,0,567.972,4.821174,5.502067,30.60147,3.735282,-28.88691,-23.67237,5.426828,9.67262,48.80504,9.67262,8.499833,8.765839,20.36667,6.161189,63.64523,15.68177,65.93354,
3186,0,567.998,4.628847,5.057298,30.99681,1.022782,-28.27605,-22.21697,5.546623,11.47789,41.13999,11.47789,8.06,9.762543,19.24194,5.701865,56.98609,18.22501,54.84008,
3187,0,568.024,4.397257,4.545622,31.43506,-0.9499753,-26.96671,-21.28217,5.955193,13.46743,34.25391,13.46743,7.465373,10.36224,18.54636,5.242058,50.2547,21.49786,44.85091,
3188,0,568.047,3.992873,3.866296,32.11924,-2.894756,-25.97395,-20.4258,6.388993,15.92371,27.66935,15.92371,7.005999,10.78952,17.75629,5.006407,45.93121,25.55039,35.84759,
3189,0,568.07,3.617092,3.312157,32.74688,-4.621647,-25.00015,-19.64304,6.833686,19.1437,22.29781,19.1437,6.55661,11.28781,17.28107,4.649199,40.98997,30.50258,28.12237,
3190,0,568.095,3.465771,3.613951,33.17475,-5.525809,-23.70954,-18.63946,7.353193,24.30659,19.23779,24.30659,7.516167,10.96451,16.05713,4.405756,36.09231,37.96408,22.832,
3191,0,568.124,3.461701,4.167203,33.30549,-5.794474,-22.47989,-17.8203,7.786387,29.32384,17.44041,29.32384,8.488157,10.37738,14.39099,4.238591,28.05316,44.44891,18.63088,
3192,0,568.147,3.566559,4.917889,33.20221,-6.691228,-20.95547,-16.6951,8.274528,34.28158,16.53136,34.28158,9.203146,10.13052,13.22173,4.427486,24.36747,50.71919,14.98238,
3193,0,568.17,3.713147,5.731863,-32.99318,-9.232568,-19.40918,-15.83953,9.181962,39.04236,16.05611,39.04236,9.260198,10.7775,10.74902,5.016728,23.3011,56.73053,11.8153,
3194,0,568.195,3.715625,6.453668,-32.72292,-11.84437,-18.25339,-15.05377,10.16222,43.98913,16.36014,43.98913,8.936746,11.48474,9.703125,5.662889,21.41695,62.30429,9.834554,
3195,0,568.222,3.722522,6.955561,-32.58393,-14.81828,-16.98278,-14.82516,11.88936,47.72117,16.7965,47.72117,8.677313,11.97971,9.088287,6.612541,20.58243,66.31786,8.510316,
3196,0,568.245,3.573031,7.34139,-32.64268,-17.20844,-15.96633,-14.56743,13.77066,50.42109,17.04295,50.42109,8.678151,12.70822,8.65863,7.350978,20.32561,69.00947,7.510813,
3197,0,568.27,3.386973,7.552735,-32.80661,-19.03554,-14.98458,-14.3298,15.59358,52.06067,17.2444,52.06067,8.703915,13.64728,8.352814,8.877701,20.17771,71.10025,6.906631,
3198,0,568.295,2.989241,7.439043,-32.9763,-20.1382,-14.7071,-13.80472,16.97718,51.79565,17.15297,51.79565,8.784248,14.74283,8.277634,11.25766,19.75405,71.53116,6.642633,
3199,0,568.32,2.516684,7.222951,-33.04957,-20.70258,-14.61053,-13.30744,18.45997,50.65395,17.09993,50.65395,8.999686,15.60452,8.618744,18.0646,19.48355,71.46578,6.77937,
3200,0,568.345,1.959846,6.935057,-32.99394,-20.73114,-14.69016,-12.88715,20.16733,48.61438,16.94665,48.61438,9.285629,16.28159,8.846848,25.57277,19.26716,70.75488,7.189164,
3201,0,568.37,0.9362817,6.196883,-32.69333,-20.07049,-15.51146,-12.40985,21.73442,43.65728,16.1882,43.65728,9.61834,16.97668,8.879059,34.91743,18.98136,68.01361,7.717597,
3202,0,568.395,0.05233916,5.451867,-32.42472,-19.1166,-16.355,-11.99166,22.91547,38.6391,15.55951,38.6391,9.757899,17.54633,8.892014,47.38895,18.54518,64.8083,8.472641,
3203,0,568.422,-0.5598809,4.928275,-32.24475,-17.64076,-16.78422,-11.60405,24.87902,33.8609,15.85645,33.8609,9.537762,17.71909,9.49559,58.11401,19.33317,61.18982,10.65309,
3204,0,568.445,-1.160958,4.339283,-31.98633,-16.13971,-17.45648,-11.37795,26.88728,29.42981,15.79205,29.42981,9.372281,17.49435,9.914825,61.55778,19.51362,57.17098,12.83407,
3205,0,568.47,-1.739451,3.760881,-31.59316,-14.22224,-18.47176,-11.64446,27.7645,25.01306,16.13185,25.01306,9.082639,16.57617,10.72717,62.17189,20.03681,52.36522,16.39616,
3206,0,568.495,-2.291577,3.275783,-30.89982,-11.7779,-19.19167,-12.58423,28.5743,21.97691,16.94188,21.97691,8.766677,15.44934,11.81746,56.08109,21.49601,48.47353,19.58457,
3207,0,568.52,-2.733876,3.022326,-30.27178,-9.988379,-20.20282,-13.1055,28.24766,20.53311,18.13568,20.53311,8.702335,14.63461,12.75261,49.77393,22.59313,45.53082,23.31704,
3208,0,568.545,-3.028085,3.036993,-29.85567,-7.613834,-20.76757,-13.77231,28.08089,20.02167,20.63841,20.02167,9.297496,14.27878,13.48427,45.81948,24.39977,43.18813,29.13663,
3209,0,568.57,-3.025692,3.284378,-29.84654,-4.406245,-20.88032,-14.30907,27.83815,19.61087,25.91841,19.61087,10.29633,13.81509,15.41591,40.05312,26.75198,40.45247,36.9522,
3210,0,568.603,-3.019474,3.461362,-29.91277,-1.425189,-20.17882,-14.79556,25.83686,19.38708,31.77564,19.38708,11.21547,12.4985,17.67897,18.00211,30.05887,37.67579,45.13405,
3211,0,568.626,-3.011099,3.588397,-30.01901,1.0201,-20.1824,-15.36662,24.46043,19.33548,38.61147,19.33548,12.11722,11.72754,19.61847,9.307215,35.13406,35.55505,54.07733,
3212,0,568.649,-2.319253,4.229757,-30.79498,3.754733,-18.93283,-16.09134,21.27071,19.23294,45.54137,19.23294,13.10008,11.19479,21.19617,3.965411,41.62541,33.67019,62.63286,
3213,0,568.674,-1.396758,4.951199,-31.64846,6.61429,-17.28915,-17.1361,17.85078,18.92543,52.33561,18.92543,14.85401,11.03033,22.20998,1.909264,48.60835,31.60888,70.39295,
3214,0,568.699,-0.591822,5.524107,-32.28038,8.740107,-19.73013,-18.0512,13.43391,18.06053,57.50196,18.06053,16.58057,10.48117,22.96834,2.307238,55.4194,29.06014,76.28144,
3215,0,568.724,0.1988102,5.934255,-32.71926,10.21431,-21.96556,-18.97088,9.229609,17.2555,61.10389,17.2555,17.6918,10.09863,23.58678,2.26814,61.54735,27.34455,80.43622,
3216,0,568.747,0.7659171,6.215458,-33.13969,11.09033,-23.71268,-19.65301,5.795184,16.34373,63.26129,16.34373,18.44369,9.337128,24.08266,1.362431,66.58992,24.81558,83.12928,
3217,0,568.77,1.228123,6.355639,-33.50822,11.70181,-25.64588,-20.20924,3.110994,15.37254,64.7485,15.37254,19.01426,8.477234,24.45552,1.225092,69.77145,22.49485,85.06991,
3218,0,568.795,1.588931,6.385432,-33.79876,11.81722,-27.15249,-20.66142,0.9879416,14.52019,65.2445,14.52019,19.27076,7.824188,24.68835,1.460587,72.76988,20.58148,85.9358,
3219,0,568.82,1.868336,6.301825,-33.90782,11.81166,-28.32393,-21.06588,-0.3986039,13.75044,64.07389,13.75044,18.99871,7.479706,24.3976,2.242016,74.69743,19.06071,85.13411,
3220,0,568.845,2.046984,6.171649,-33.94289,11.74915,-28.02305,-21.37462,-0.1235407,12.97645,60.86157,12.97645,18.1947,7.326202,23.10403,2.498575,74.88519,17.94691,82.15721,
3221,0,568.87,2.103847,5.749207,-34.0267,10.33426,-27.75249,-21.53147,0.2315465,12.28891,56.70047,12.28891,16.95355,7.341614,21.67412,3.111435,75.85245,16.89568,78.53799,
3222,0,568.895,2.120157,5.20541,-34.13413,8.566166,-27.37082,-21.58107,1.303112,11.80347,49.78544,11.80347,14.88129,7.577698,19.74455,3.39373,77.1943,16.2212,72.05637,
3223,0,568.92,2.019842,4.335535,-34.22341,6.342545,-26.91191,-21.5342,2.379157,11.53345,42.51157,11.53345,13.01209,8.079559,18.17659,3.649749,74.29095,15.99894,65.63535,
3224,0,568.945,1.854352,3.539501,-34.24939,3.480034,-26.77103,-21.02547,3.089398,12.09426,35.82051,12.09426,11.26376,9.337189,17.476,3.842061,67.00297,16.99735,58.51499,
3225,0,568.97,1.628467,2.859033,-34.30269,0.3544303,-25.70842,-19.99833,4.990219,12.89645,30.15388,12.89645,9.430401,10.56534,17.4494,3.851835,56.23928,18.66654,51.62118,
3226,0,568.995,1.315815,2.287815,-34.38871,-2.51505,-24.66613,-19.08712,6.730622,13.89721,24.47759,13.89721,7.058803,11.66379,17.17084,4.116563,47.51662,20.43056,43.24261,
3227,0,569.022,1.097001,1.88803,-34.46816,-4.494619,-23.83761,-18.43473,7.811505,17.17864,20.26104,17.17864,5.739449,12.74289,16.71402,5.176497,36.21255,26.03036,36.37019,
3228,0,569.045,1.151481,2.62443,-34.21273,-5.03645,-22.33952,-17.58608,9.105196,19.99099,18.36772,19.99099,5.903256,13.5224,15.92209,6.762367,30.54209,30.45549,29.88452,
3229,0,569.07,1.258344,3.539833,-34.00373,-5.881533,-20.52096,-16.67018,10.53467,22.28202,17.33948,22.28202,6.662826,14.08417,14.83084,8.465267,27.04957,34.00872,24.62509,
3230,0,569.095,1.404999,4.832781,-34.00119,-6.271948,-18.03436,-15.50836,12.38601,25.95361,16.79974,25.95361,7.142761,14.66208,13.15341,10.45737,24.45506,38.69923,19.67878,
3231,0,569.12,1.476578,5.910357,-34.08138,-6.898788,-16.25515,-14.36855,13.73716,30.13614,16.35435,30.13614,7.290515,14.67114,11.87241,12.40933,22.58031,43.3315,15.86024,
3232,0,569.145,1.42189,6.789979,-34.28556,-7.67248,-14.85076,-13.34639,15.02113,36.98202,16.05129,36.98202,7.389208,14.15515,11.27467,15.24403,21.27341,50.15036,13.12146,
3233,0,569.174,1.322786,7.498367,-34.50746,-8.106439,-13.82487,-12.61201,16.18508,43.44158,16.48035,43.44158,7.591376,13.77582,11.59468,18.52265,20.65141,56.87527,10.87015,
3234,0,569.199,1.226369,7.987139,-34.57903,-9.371715,-13.11596,-12.33146,17.26061,49.0271,16.7632,49.0271,7.750334,13.18271,11.81918,22.17937,22.351,62.38792,9.019139,
3235,0,569.224,1.11645,8.295289,-34.51568,-10.77707,-12.68064,-12.44588,18.02338,53.41875,17.05248,53.41875,7.964791,12.63104,11.99583,27.26408,24.95465,67.35649,7.587084,
3236,0,569.247,1.023738,8.512578,-34.37033,-12.21374,-12.35928,-12.81615,18.7865,56.44448,17.33275,56.44448,8.186019,12.30157,12.02713,31.57578,27.82753,71.78441,6.333914,
3237,0,569.272,0.9441901,8.665942,-34.176,-13.53872,-12.09752,-13.36567,19.41841,58.29689,17.63669,58.29689,8.395899,12.1412,11.90022,34.69885,33.02633,75.10689,5.291502,
3238,0,569.295,0.825194,8.718391,-33.95238,-14.80811,-11.98127,-14.13431,19.88732,59.02155,18.01795,59.02155,8.569305,12.04761,11.47089,34.73266,38.28305,77.37086,4.671267,
3239,0,569.32,0.5609285,8.591944,-33.6652,-15.05419,-12.0977,-15.06316,20.30827,59.38692,18.22772,59.38692,8.604392,11.98181,11.21283,33.23098,44.75216,79.32384,4.785692,
3240,0,569.345,0.2556444,8.359568,-33.35688,-14.94316,-12.23912,-15.8252,20.57001,58.70972,18.44098,58.70972,8.458235,11.97787,11.2908,30.72452,51.14319,79.99077,5.608255,
3241,0,569.37,-0.06255726,8.012022,-33.01776,-14.55008,-12.50339,-16.46354,20.78653,55.58064,18.72976,55.58064,8.139116,11.8768,11.74451,24.77298,57.37875,78.21976,6.849626,
3242,0,569.395,-0.4252063,7.383337,-32.44985,-14.25146,-12.86922,-16.95889,20.80131,51.22988,19.63922,51.22988,7.481705,11.70828,12.93068,21.41438,65.11339,76.33055,9.601034,
3243,0,569.42,-0.721179,6.757463,-31.74937,-13.64667,-13.22404,-17.4227,20.79861,46.08627,20.78586,46.08627,6.885982,11.62411,13.99236,16.95055,72.08183,73.09675,12.80352,
3244,0,569.445,-0.9206861,6.064754,-30.46921,-13.66209,-13.38121,-17.74549,20.63926,38.25064,22.22841,38.25064,6.331158,11.54547,14.77512,13.34577,78.71259,67.05695,16.53409,
3245,0,569.47,-1.019908,5.83264,-28.68467,-10.51292,-13.00551,-18.17444,20.59538,30.03515,24.75368,30.03515,6.245698,11.72324,15.36595,11.511,80.5873,59.4715,21.06588,
3246,0,569.495,-0.9644893,6.028801,-27.04487,-6.033352,-12.50027,-18.60957,20.34892,24.78474,31.01257,24.78474,6.810428,12.15845,16.54082,9.758303,79.36308,53.62092,29.93477,
3247,0,569.524,-0.5878411,6.569727,-25.6592,-2.535281,-12.40157,-19.11834,19.51805,20.95689,38.01973,20.95689,6.596893,13.19345,17.46004,9.419453,78.58384,48.05915,40.11732,
3248,0,569.547,0.1582588,7.257879,-24.65287,1.227804,-11.87866,-19.72647,18.29442,18.28774,44.93306,18.28774,5.440101,14.18839,17.60535,6.797917,75.834,44.48118,49.77451,
3249,0,569.57,1.117151,7.906289,-24.09928,4.150392,-11.5858,-20.57011,16.879,15.81142,51.03486,15.81142,3.620392,14.48438,17.39096,5.209813,73.60437,40.4974,58.00764,
3250,0,569.595,2.27744,8.429955,-23.69722,7.066025,-12.83549,-21.56947,14.2693,12.58415,55.54419,12.58415,1.167346,13.45187,17.20261,3.924459,68.48788,35.98506,64.10122,
3251,0,569.62,3.231073,8.868756,-23.25677,9.677456,-14.41825,-22.40358,12.12613,9.830934,61.1588,9.830934,-1.967221,12.34067,17.20602,3.444578,63.23517,30.90272,70.7172,
3252,0,569.647,3.653877,9.260898,-21.84611,11.02543,-15.26898,-22.90079,11.24388,7.535619,65.73277,7.535619,-7.449823,11.28516,17.38977,3.059727,58.66362,27.38373,76.03457,
3253,0,569.67,3.81875,9.43988,21.04518,11.82872,-16.5721,-23.10369,10.76414,6.135105,69.07531,6.135105,-12.38684,10.44397,18.45226,3.128439,55.61814,25.21421,80.73184,
3254,0,569.697,3.974093,9.549152,20.72979,12.39481,-17.909,-23.26979,10.43958,5.40501,71.41565,5.40501,-16.86338,10.08316,19.33604,3.421939,51.78003,22.58187,84.4203,
3255,0,569.72,3.943772,9.453404,20.84831,12.28824,-19.91162,-23.16506,10.31546,5.430907,72.3813,5.430907,-18.78431,10.67542,20.28433,4.40971,49.77929,21.19385,86.92932,
3256,0,569.745,3.816596,9.122661,21.42706,11.16509,-21.94135,-22.85246,10.08656,5.476505,72.03961,5.476505,-17.57125,10.70395,20.5009,5.487516,48.20712,19.51919,88.12813,
3257,0,569.77,3.655966,8.278038,22.7474,9.664689,-24.92001,-22.59632,9.172797,5.870658,70.16408,5.870658,-12.4775,10.39874,19.57568,6.810053,46.94959,18.78827,88.06621,
3258,0,569.798,3.552257,7.680176,23.83216,7.923947,-26.96486,-22.24731,8.295927,6.632972,67.47083,6.632972,-7.44898,10.38608,17.65147,8.090147,46.63865,18.57624,86.42027,
3259,0,569.823,3.419707,6.944243,25.03022,6.555294,-28.33727,-22.05358,7.378553,7.778772,61.89817,7.778772,-2.164375,10.70261,14.79654,8.769477,45.39863,18.74257,81.32264,
3260,0,569.847,3.224036,6.125415,26.25605,5.445177,-28.75912,-21.9679,6.77937,9.225093,55.64337,9.225093,1.010463,11.25635,13.09903,9.308291,44.57697,19.3222,74.83444,
3261,0,569.87,2.93585,5.307365,27.50229,3.28056,-28.18761,-21.33794,6.608833,11.46905,48.81603,11.46905,2.993102,12.16205,12.4377,9.165725,41.58108,21.4414,67.03524,
3262,0,569.895,2.368603,4.56347,-29.20944,1.128652,-28.19986,-20.44776,6.175904,14.65182,43.65293,14.65182,5.05815,13.00836,12.00131,9.433902,38.33987,25.04971,60.01349,
3263,0,569.92,1.999782,4.189046,-30.71341,-1.420926,-27.51303,-19.43686,5.911418,18.69738,37.09253,18.69738,5.431881,13.96921,14.48953,10.18294,35.02091,29.99413,51.30157,
3264,0,569.945,1.880864,4.244779,-31.9879,-2.649962,-26.23746,-18.86419,5.929595,23.72388,31.66118,23.72388,5.313084,14.74475,16.53552,10.77727,32.93761,36.33702,44.08883,
3265,0,569.97,2.03692,5.228209,-33.11495,-3.033962,-23.8567,-18.2361,6.679288,29.62325,27.90045,29.62325,5.391615,14.77341,17.44763,12.38282,30.86246,42.69419,37.48605,
3266,0,569.995,2.242103,6.280508,-33.73465,-4.973505,-20.58322,-17.89263,9.002787,36.42952,25.30903,36.42952,5.705472,13.94577,17.13484,13.19129,29.95797,49.09304,31.93843,
3267,0,570.02,2.458856,7.258906,-34.02847,-6.8631,-17.66926,-17.31812,11.14019,42.81636,23.38876,42.81636,6.974205,13.50735,14.97411,14.08271,27.07513,55.29365,26.92425,
3268,0,570.045,2.633513,8.072827,-34.16422,-10.40085,-15.51269,-16.69107,12.65077,48.69131,22.1334,48.69131,7.774279,13.21744,13.47408,16.23641,25.89155,61.5664,21.88064,
3269,0,570.07,2.743453,8.716364,-34.21099,-13.61905,-13.75031,-16.4882,14.21215,54.25901,20.91259,54.25901,8.0106,13.25327,12.03181,18.8448,25.3266,67.8479,17.34595,
3270,0,570.095,2.774387,9.096409,-34.32139,-16.7534,-12.35722,-16.82475,15.86218,58.25334,19.83797,58.25334,7.746686,13.50992,10.73399,22.97705,25.28002,73.82014,13.84221,
3271,0,570.12,2.712022,9.307425,-34.28657,-20.1895,-10.76083,-17.77181,18.15626,60.67258,19.52122,60.67258,7.308336,13.83777,10.97954,26.63622,26.33859,78.2796,12.02634,
3272,0,570.145,2.476939,9.257354,-34.04695,-23.18088,-9.847122,-18.49871,19.8052,61.55303,19.31818,61.55303,7.10172,14.09412,11.27315,30.39803,27.34009,81.43004,11.2925,
3273,0,570.172,2.296099,9.225477,-33.77829,-25.20201,-9.143122,-18.82485,20.98473,61.25935,19.29004,61.25935,7.107464,14.11911,11.47293,32.79885,28.59586,83.77467,11.0844,
3274,0,570.195,1.960844,8.917665,-33.27688,-26.56688,-8.835045,-18.52206,21.83986,58.08742,18.95081,58.08742,7.15818,13.66193,11.60841,34.54703,28.73486,83.23088,11.20033,
3275,0,570.223,1.711208,8.703509,-32.81302,-25.99008,-8.454542,-17.67083,22.39146,53.99251,18.84091,53.99251,7.348361,13.18417,11.57486,31.41052,29.19102,81.71191,11.70971,
3276,0,570.247,1.520842,8.555176,-32.37376,-25.58633,-8.190863,-17.0817,22.7811,48.93155,18.95851,48.93155,7.480996,12.71948,11.48682,25.74548,29.51857,78.68289,12.58189,
3277,0,570.27,1.26176,8.265696,-31.84885,-25.55713,-8.456121,-16.64309,22.60094,40.71351,19.11755,40.71351,7.420503,12.05746,11.46233,21.03709,31.28107,71.85421,14.34334,
3278,0,570.295,0.8383681,7.64909,-31.1758,-24.52274,-9.66296,-16.06032,21.9372,33.8233,19.91254,33.8233,6.781047,11.84067,12.36909,17.36276,31.82415,64.26244,17.33636,
3279,0,570.32,0.4693892,6.999697,-30.47976,-23.11939,-11.23542,-15.7711,20.76773,28.48233,20.63224,28.48233,6.189824,12.35507,13.33687,12.12315,32.34764,57.5775,22.06553,
3280,0,570.345,0.1978235,6.339391,-29.75896,-20.69335,-12.65111,-15.51716,19.61522,24.88007,20.96142,24.88007,5.544043,13.06189,14.01216,7.84948,34.38518,53.05115,25.3611,
3281,0,570.37,0.0656106,5.727655,-29.00191,-17.74322,-14.39232,-15.42335,18.17789,21.94106,21.5896,21.94106,4.994144,13.45294,14.78221,5.360121,35.8895,49.17571,29.11817,
3282,0,570.395,0.1312212,5.459841,-27.99282,-14.95764,-16.00991,-15.21156,16.40027,18.66543,23.16045,18.66543,4.553975,12.24875,15.53061,2.435983,37.72154,43.22942,33.51596,
3283,0,570.42,0.4063823,5.593384,-27.19251,-12.14032,-17.20627,-15.21901,14.61124,16.13478,28.30314,16.13478,4.624867,10.91412,17.10051,0.450674,40.31725,38.26167,40.96729,
3284,0,570.447,0.9829774,6.090623,-26.63445,-9.698521,-18.25973,-15.34865,12.59235,14.42596,34.49853,14.42596,4.463571,10.03119,18.84628,0.8416294,45.70656,34.31669,49.82767,
3285,0,570.47,1.815746,6.815897,-26.25232,-7.233726,-19.27538,-15.90694,10.45,13.07287,42.10006,13.07287,4.137774,9.347137,19.76089,1.604862,52.49208,31.00247,59.52895,
3286,0,570.495,2.814803,7.600264,-25.85667,-5.17627,-21.3356,-16.49196,8.199536,11.5514,49.50781,11.5514,3.249862,8.318909,20.32614,1.569601,59.96985,27.84219,68.53164,
3287,0,570.52,3.612379,8.129872,-25.55509,-3.322486,-22.65708,-17.99689,6.443056,10.35938,55.54794,10.35938,2.31579,7.605499,20.43126,1.533656,69.7662,25.67418,76.19587,
3288,0,570.545,4.301064,8.480102,25.30352,-1.555574,-25.4201,-19.5157,5.09393,9.204727,60.44556,9.204727,1.21547,7.039307,20.35345,0.7878303,79.76617,23.80326,82.21845,
3289,0,570.57,4.89629,8.737544,25.12518,-0.1619255,-28.07073,-20.78672,4.03716,8.265387,64.22627,8.265387,-0.01978234,6.644562,20.42223,0.2373883,87.62614,22.26804,86.74118,
3290,0,570.595,5.24979,8.878121,24.75254,0.5337587,-29.93074,-21.70408,3.449406,7.371449,66.71006,7.371449,-1.625821,6.306396,21.05859,0.963068,93.35528,20.7835,90.30505,
3291,0,570.62,5.483014,8.468398,24.80884,0.5016313,-32.17038,-22.61049,2.801,6.491084,67.99229,6.491084,-2.725773,6.053894,21.56409,1.927321,97.59322,19.27485,93.55351,
3292,0,570.645,5.648161,7.957098,25.07626,0.1866263,-34.1971,-23.36336,2.265981,5.845563,68.32648,5.845563,-2.729791,6.259613,22.01595,4.087057,98.19575,18.31796,95.67205,
3293,0,570.676,5.736101,7.37951,25.46836,-1.236381,-36.05416,-23.45134,2.227653,5.396374,67.76265,5.396374,-1.774868,6.545715,22.04144,5.954962,98.53339,17.63065,96.66952,
3294,0,570.699,5.723102,6.776823,25.93806,-2.363309,-37.55567,-23.54804,2.125872,5.118335,66.3567,5.118335,-0.1988102,6.745605,21.46475,7.658373,97.4809,17.0879,96.58659,
3295,0,570.724,5.495153,6.001589,26.71883,-4.339869,-38.72728,-22.93941,1.895891,5.099236,62.51359,5.099236,2.421073,6.885376,19.70721,8.670248,94.49202,16.72987,93.94971,
3296,0,570.747,5.248744,5.340894,27.60593,-6.180759,-39.13218,-22.14884,1.722038,5.279491,56.39909,5.279491,4.293818,7.056488,17.63118,10.02713,91.86478,16.56312,87.69894,
3297,0,570.77,5.029326,4.798365,28.61966,-7.827745,-38.74349,-21.22792,1.609246,6.082088,50.22984,6.082088,5.447336,7.707184,16.0527,11.06922,87.23111,17.24634,81.58242,
3298,0,570.795,4.926327,4.429963,29.69837,-9.482988,-36.68442,-19.74984,2.144297,7.101554,42.42169,7.101554,5.316698,8.56488,15.05714,11.06936,76.88124,18.81656,72.83756,
3299,0,570.82,4.96195,4.730026,30.68348,-10.34364,-33.7996,-18.23972,2.932381,8.573453,36.51926,8.573453,4.643972,9.643829,14.95448,11.0084,66.25315,20.95919,63.36985,
3300,0,570.845,5.050009,5.391688,31.3043,-11.25827,-30.46943,-16.73301,4.225309,10.77221,31.67346,10.77221,3.729932,11.12045,15.0027,10.96133,57.32478,24.56948,53.89447,
3301,0,570.87,5.117875,6.183518,31.65841,-12.32469,-27.83273,-14.93264,5.163081,13.45349,28.6654,13.45349,2.489079,12.30292,16.05135,12.38727,51.69531,29.27267,46.29019,
3302,0,570.901,5.174415,6.974064,31.8347,-14.21875,-24.98006,-13.32421,6.41961,18.41141,26.71322,18.41141,2.578229,13.57971,15.9949,12.96589,42.86964,37.37562,40.21675,
