Frame Index,0x,0y,0z,0w,1x,1y,1z,1w,2x,2y,2z,2w,3x,3y,3z,3w,4x,4y,4z,4w,5x,5y,5z,5w,6x,6y,6z,6w,7x,7y,7z,7w,8x,8y,8z,8w,9x,9y,9z,9w,
61,0,0,0,0,0.1757813,-1.444214,2.932007,0,-0.2583008,0.168457,1.726807,0,0.4775391,0.2106934,1.818237,0,-0.3214111,2.933228,2.727417,0,-0.5466309,-2.91748,1.6698,0,-0.2734375,1.612671,-0.7181396,0,-0.1817627,1.554077,-0.1080322,0,-0.2133789,1.706421,-2.879883,0,0.0004882813,1.758301,-0.3416748,0,
62,0,0,0,0,0.1757813,-1.44458,2.931519,0,-0.2583008,0.168457,1.726807,0,0.4775391,0.2106934,1.818237,0,-0.3214111,2.933228,2.727417,0,-0.5466309,-2.91748,1.6698,0,-0.2735596,1.612671,-0.7181396,0,-0.1817627,1.553955,-0.1080322,0,-0.2132568,1.706299,-2.880493,0,0.0004882813,1.758423,-0.3419189,0,
63,0,0,0,0,0.1760254,-1.44458,2.931641,0,-0.2584229,0.1688232,1.726318,0,0.4788818,0.2113037,1.813232,0,-0.3225098,2.933472,2.726563,0,-0.5466309,-2.91748,1.6698,0,-0.2734375,1.612793,-0.7181396,0,-0.1817627,1.553955,-0.1080322,0,-0.2130127,1.706421,-2.880737,0,0.0004882813,1.758423,-0.3422852,0,
64,0,0,0,0,0.1759033,-1.444824,2.931152,0,-0.2600098,0.1685791,1.727783,0,0.4847412,0.2150879,1.801392,0,-0.322998,2.934204,2.724976,0,-0.5467529,-2.917725,1.667114,0,-0.2735596,1.613037,-0.7181396,0,-0.1816406,1.554199,-0.1077881,0,-0.2130127,1.706421,-2.880737,0,0.0004882813,1.758423,-0.3430176,0,
65,0,0,0,0,0.1759033,-1.44519,2.930054,0,-0.2590332,0.170166,1.722534,0,0.4819336,0.2143555,1.801758,0,-0.3222656,2.93457,2.724243,0,-0.5467529,-2.917847,1.662842,0,-0.2735596,1.613037,-0.7181396,0,-0.1816406,1.554199,-0.1077881,0,-0.2130127,1.706421,-2.880737,0,0.0004882813,1.758423,-0.3430176,0,
66,0,0,0,0,0.1759033,-1.44519,2.930054,0,-0.2591553,0.170166,1.723633,0,0.4854736,0.2132568,1.783569,0,-0.3221436,2.935181,2.723022,0,-0.5490723,-2.915894,1.648438,0,-0.2731934,1.612915,-0.7194824,0,-0.1818848,1.554321,-0.1077881,0,-0.2132568,1.706909,-2.880981,0,0.0001220703,1.758179,-0.3433838,0,
67,0,0,0,0,0.1755371,-1.445557,2.929199,0,-0.2591553,0.170166,1.723633,0,0.4892578,0.2137451,1.783203,0,-0.3238525,2.935425,2.722412,0,-0.5490723,-2.915894,1.648438,0,-0.2734375,1.613159,-0.7194824,0,-0.1820068,1.554199,-0.1077881,0,-0.2132568,1.706909,-2.880981,0,0,1.757935,-0.3433838,0,
68,0,0,0,0,0.1751709,-1.445801,2.929199,0,-0.2585449,0.1697998,1.72522,0,0.4932861,0.2143555,1.775391,0,-0.3238525,2.935669,2.722656,0,-0.5474854,-2.915405,1.642334,0,-0.2734375,1.613159,-0.7194824,0,-0.1820068,1.554199,-0.1077881,0,-0.2132568,1.706909,-2.88147,0,0.0001220703,1.757813,-0.3435059,0,
69,0,0,0,0,0.1751709,-1.445801,2.929199,0,-0.2578125,0.1696777,1.726318,0,0.4967041,0.2133789,1.775024,0,-0.322876,2.935669,2.722046,0,-0.5479736,-2.914917,1.639404,0,-0.2730713,1.613525,-0.7197266,0,-0.1821289,1.553955,-0.107666,0,-0.2131348,1.706909,-2.88147,0,0,1.757446,-0.3433838,0,
70,0,0,0,0,0.1751709,-1.445923,2.929077,0,-0.2572021,0.1695557,1.727417,0,0.4967041,0.2133789,1.775024,0,-0.322876,2.935669,2.722046,0,-0.5490723,-2.914307,1.639404,0,-0.2729492,1.613403,-0.7197266,0,-0.182251,1.553833,-0.107666,0,-0.2132568,1.706055,-2.881104,0,0,1.75769,-0.3409424,0,
71,0,0,0,0,0.1749268,-1.446411,2.929077,0,-0.2564697,0.1693115,1.728516,0,0.5009766,0.2119141,1.771729,0,-0.322876,2.936157,2.722778,0,-0.5462646,-2.914063,1.634888,0,-0.2729492,1.613403,-0.7197266,0,-0.182251,1.553833,-0.107666,0,-0.213623,1.705566,-2.880371,0,0.0002441406,1.758057,-0.3399658,0,
72,0,0,0,0,0.1749268,-1.446411,2.929077,0,-0.2570801,0.1691895,1.731079,0,0.4995117,0.2120361,1.767822,0,-0.322876,2.936157,2.722778,0,-0.5462646,-2.914063,1.634888,0,-0.2728271,1.613281,-0.7196045,0,-0.182251,1.553833,-0.107666,0,-0.213623,1.705566,-2.880371,0,0.0004882813,1.758179,-0.3398438,0,
73,0,0,0,0,0.1746826,-1.446289,2.929077,0,-0.2557373,0.170166,1.72876,0,0.4963379,0.2111816,1.7677,0,-0.3239746,2.935913,2.722778,0,-0.5479736,-2.913208,1.634888,0,-0.2728271,1.613281,-0.7196045,0,-0.182373,1.553833,-0.107666,0,-0.2133789,1.705933,-2.879395,0,0.0004882813,1.758057,-0.3398438,0,
74,0,0,0,0,0.1750488,-1.447021,2.927002,0,-0.2557373,0.170166,1.72876,0,0.4963379,0.2111816,1.7677,0,-0.3237305,2.935791,2.722168,0,-0.5483398,-2.913086,1.63147,0,-0.2724609,1.613037,-0.7192383,0,-0.182373,1.553833,-0.107666,0,-0.2132568,1.706665,-2.879517,0,0.0006103516,1.758179,-0.3394775,0,
75,0,0,0,0,0.1750488,-1.447021,2.927002,0,-0.256958,0.170166,1.728394,0,0.4963379,0.2106934,1.76355,0,-0.3237305,2.935791,2.722168,0,-0.5476074,-2.913818,1.630981,0,-0.2722168,1.613037,-0.7188721,0,-0.1824951,1.553955,-0.1077881,0,-0.2133789,1.706909,-2.879639,0,0.0006103516,1.758179,-0.3394775,0,
76,0,0,0,0,0.1749268,-1.447266,2.927002,0,-0.2580566,0.1699219,1.727661,0,0.4974365,0.2102051,1.759521,0,-0.3237305,2.935791,2.722168,0,-0.5484619,-2.914795,1.62561,0,-0.2722168,1.613281,-0.7189941,0,-0.182251,1.553711,-0.107666,0,-0.2131348,1.707031,-2.879639,0,0.0007324219,1.758057,-0.3394775,0,
77,0,0,0,0,0.1749268,-1.447266,2.927002,0,-0.2583008,0.1693115,1.729248,0,0.5,0.2108154,1.758667,0,-0.3240967,2.936157,2.722656,0,-0.5484619,-2.916138,1.626221,0,-0.2722168,1.613281,-0.7189941,0,-0.182251,1.553711,-0.107666,0,-0.2131348,1.707031,-2.879639,0,0.0007324219,1.758057,-0.3394775,0,
78,0,0,0,0,0.1750488,-1.447144,2.927002,0,-0.2568359,0.168457,1.731567,0,0.5,0.2108154,1.758667,0,-0.3244629,2.935913,2.72168,0,-0.5484619,-2.918823,1.618774,0,-0.2720947,1.61377,-0.7194824,0,-0.1818848,1.554199,-0.1069336,0,-0.2128906,1.707031,-2.879639,0,0.0009765625,1.757813,-0.3394775,0,
79,0,0,0,0,0.1750488,-1.447144,2.927002,0,-0.2545166,0.1678467,1.733276,0,0.5,0.2108154,1.758667,0,-0.3244629,2.935913,2.72168,0,-0.5489502,-2.919312,1.619141,0,-0.2719727,1.613525,-0.7196045,0,-0.1820068,1.554199,-0.1069336,0,-0.2128906,1.707153,-2.879639,0,0.0009765625,1.757935,-0.3394775,0,
80,0,0,0,0,0.1748047,-1.446411,2.925659,0,-0.2557373,0.1680908,1.728271,0,0.5057373,0.2122803,1.749878,0,-0.3233643,2.934692,2.721191,0,-0.5484619,-2.919922,1.619995,0,-0.2719727,1.613525,-0.7196045,0,-0.1821289,1.554321,-0.1070557,0,-0.2127686,1.707642,-2.879761,0,0.0009765625,1.757935,-0.3394775,0,
81,0,0,0,0,0.1748047,-1.446411,2.925659,0,-0.2541504,0.1656494,1.729736,0,0.508667,0.2139893,1.747681,0,-0.322998,2.934326,2.719849,0,-0.5473633,-2.919922,1.619385,0,-0.2714844,1.613647,-0.7197266,0,-0.182373,1.554565,-0.1070557,0,-0.2125244,1.707642,-2.879883,0,0.0009765625,1.757935,-0.3397217,0,
82,0,0,0,0,0.1743164,-1.446533,2.924927,0,-0.2541504,0.1656494,1.729736,0,0.508667,0.2139893,1.747681,0,-0.3239746,2.932861,2.718628,0,-0.5469971,-2.919556,1.619141,0,-0.2716064,1.613647,-0.7199707,0,-0.182251,1.554321,-0.1070557,0,-0.2125244,1.707642,-2.879883,0,0.001220703,1.75769,-0.3399658,0,
83,0,0,0,0,0.1739502,-1.446777,2.924438,0,-0.2509766,0.1630859,1.733032,0,0.5031738,0.211792,1.743042,0,-0.3231201,2.933228,2.719482,0,-0.5458984,-2.917725,1.6073,0,-0.2716064,1.613647,-0.7199707,0,-0.1821289,1.554321,-0.1069336,0,-0.2124023,1.70752,-2.880493,0,0.001342773,1.757813,-0.3399658,0,
84,0,0,0,0,0.1739502,-1.446777,2.924438,0,-0.2506104,0.1624756,1.733154,0,0.5010986,0.2102051,1.742432,0,-0.3231201,2.933228,2.719482,0,-0.5447998,-2.917603,1.607666,0,-0.2714844,1.613525,-0.7207031,0,-0.182251,1.554443,-0.1070557,0,-0.2119141,1.70752,-2.881348,0,0.001464844,1.757813,-0.3399658,0,
85,0,0,0,0,0.1738281,-1.446899,2.924316,0,-0.2518311,0.1607666,1.731689,0,0.5030518,0.2093506,1.73877,0,-0.3227539,2.933472,2.718018,0,-0.5449219,-2.916992,1.595581,0,-0.2714844,1.613525,-0.7207031,0,-0.1824951,1.554443,-0.1070557,0,-0.2116699,1.707886,-2.88147,0,0.001464844,1.757935,-0.3400879,0,
86,0,0,0,0,0.1730957,-1.447144,2.922852,0,-0.2504883,0.15979,1.73291,0,0.5126953,0.2109375,1.732056,0,-0.3221436,2.933838,2.717163,0,-0.5455322,-2.915527,1.588135,0,-0.2714844,1.613647,-0.7207031,0,-0.182373,1.554199,-0.1069336,0,-0.2113037,1.708008,-2.881958,0,0.001464844,1.757935,-0.3406982,0,
87,0,0,0,0,0.1730957,-1.447876,2.922241,0,-0.2489014,0.1593018,1.730347,0,0.5126953,0.2109375,1.732056,0,-0.3221436,2.933838,2.717163,0,-0.5430908,-2.914795,1.587891,0,-0.2711182,1.613892,-0.7210693,0,-0.182373,1.554199,-0.1069336,0,-0.2110596,1.708008,-2.882568,0,0.001464844,1.757935,-0.3406982,0,
88,0,0,0,0,0.1730957,-1.447876,2.922241,0,-0.2496338,0.1595459,1.7323,0,0.5180664,0.211792,1.730103,0,-0.3218994,2.934448,2.713623,0,-0.5437012,-2.914185,1.587891,0,-0.2709961,1.613892,-0.7210693,0,-0.1824951,1.553955,-0.1069336,0,-0.2110596,1.708008,-2.882813,0,0.001586914,1.75769,-0.3415527,0,
89,0,0,0,0,0.1733398,-1.448364,2.921021,0,-0.2536621,0.1605225,1.727539,0,0.5201416,0.2109375,1.723511,0,-0.3214111,2.934937,2.712524,0,-0.5419922,-2.914795,1.587158,0,-0.2709961,1.613892,-0.7210693,0,-0.1826172,1.554077,-0.1069336,0,-0.2110596,1.707886,-2.882813,0,0.001464844,1.75769,-0.3414307,0,
90,0,0,0,0,0.1729736,-1.449219,2.921021,0,-0.2519531,0.1599121,1.729126,0,0.5201416,0.2109375,1.723511,0,-0.3210449,2.935425,2.71228,0,-0.5421143,-2.914795,1.585815,0,-0.2709961,1.613892,-0.7210693,0,-0.1818848,1.554199,-0.1072998,0,-0.2109375,1.70813,-2.882813,0,0.001342773,1.757813,-0.3414307,0,
91,0,0,0,0,0.1729736,-1.449219,2.921021,0,-0.2509766,0.1601563,1.731689,0,0.5174561,0.2098389,1.713257,0,-0.3210449,2.935425,2.71228,0,-0.5429688,-2.914673,1.586426,0,-0.270874,1.613892,-0.7209473,0,-0.1818848,1.554199,-0.1072998,0,-0.2106934,1.708496,-2.882935,0,0.002075195,1.757813,-0.3419189,0,
92,0,0,0,0,0.1727295,-1.449707,2.921021,0,-0.2525635,0.1604004,1.731567,0,0.5184326,0.2104492,1.704468,0,-0.3201904,2.936279,2.71106,0,-0.5424805,-2.914795,1.585938,0,-0.270874,1.613892,-0.7209473,0,-0.1813965,1.554199,-0.1072998,0,-0.2097168,1.709351,-2.883911,0,0.003295898,1.758423,-0.3430176,0,
93,0,0,0,0,0.1727295,-1.449707,2.921021,0,-0.2512207,0.1602783,1.732544,0,0.5192871,0.2097168,1.701538,0,-0.3203125,2.937256,2.710327,0,-0.541748,-2.915527,1.587769,0,-0.2706299,1.613892,-0.7210693,0,-0.1812744,1.554321,-0.1072998,0,-0.2052002,1.711304,-2.887451,0,0.003173828,1.758057,-0.3441162,0,
94,0,0,0,0,0.1721191,-1.450073,2.920044,0,-0.2485352,0.1605225,1.72876,0,0.5109863,0.2099609,1.693726,0,-0.3192139,2.9375,2.709839,0,-0.541748,-2.915527,1.587769,0,-0.2697754,1.613525,-0.7230225,0,-0.1811523,1.554199,-0.1072998,0,-0.2052002,1.711304,-2.887451,0,0.0009765625,1.75769,-0.3460693,0,
95,0,0,0,0,0.1726074,-1.449951,2.919678,0,-0.2469482,0.1612549,1.730347,0,0.5130615,0.2115479,1.693481,0,-0.3187256,2.938232,2.709839,0,-0.5415039,-2.915405,1.588623,0,-0.2696533,1.614136,-0.7250977,0,-0.1812744,1.554443,-0.1077881,0,-0.2023926,1.712769,-2.890137,0,-0.0008544922,1.756958,-0.347168,0,
96,0,0,0,0,0.1751709,-1.450439,2.917114,0,-0.2491455,0.1618652,1.731689,0,0.5168457,0.213623,1.687866,0,-0.3188477,2.937988,2.708862,0,-0.5418701,-2.914917,1.588379,0,-0.2697754,1.614624,-0.7272949,0,-0.1812744,1.554443,-0.1085205,0,-0.2011719,1.713257,-2.891724,0,-0.0008544922,1.756958,-0.347168,0,
97,0,0,0,0,0.1751709,-1.450439,2.917114,0,-0.2509766,0.1619873,1.730835,0,0.5168457,0.213623,1.687866,0,-0.3188477,2.937988,2.708862,0,-0.5429688,-2.914063,1.588257,0,-0.2695313,1.614014,-0.7301025,0,-0.1813965,1.554688,-0.1092529,0,-0.2008057,1.713379,-2.893433,0,-0.006225586,1.754272,-0.3531494,0,
98,0,0,0,0,0.1762695,-1.450562,2.916138,0,-0.2509766,0.1617432,1.731812,0,0.5184326,0.2160645,1.687134,0,-0.317749,2.938354,2.707886,0,-0.5429688,-2.914063,1.588257,0,-0.2694092,1.613159,-0.730835,0,-0.1815186,1.554443,-0.1104736,0,-0.2036133,1.712158,-2.897583,0,-0.006225586,1.754272,-0.3531494,0,
99,0,0,0,0,0.1783447,-1.450806,2.913696,0,-0.2509766,0.1617432,1.731812,0,0.5233154,0.2225342,1.682251,0,-0.317749,2.938354,2.707886,0,-0.5429688,-2.914063,1.588257,0,-0.2695313,1.612793,-0.7312012,0,-0.1818848,1.554688,-0.1107178,0,-0.2038574,1.711426,-2.89856,0,-0.006469727,1.75415,-0.354248,0,
100,0,0,0,0,0.1791992,-1.45105,2.912598,0,-0.2491455,0.1606445,1.736084,0,0.5112305,0.2198486,1.675171,0,-0.3192139,2.939331,2.705566,0,-0.5452881,-2.911743,1.582153,0,-0.2694092,1.612793,-0.7312012,0,-0.1820068,1.554688,-0.1112061,0,-0.2041016,1.710938,-2.899048,0,-0.006591797,1.753784,-0.3548584,0,
101,0,0,0,0,0.1795654,-1.451782,2.911743,0,-0.2491455,0.1606445,1.736084,0,0.508667,0.2183838,1.675293,0,-0.3218994,2.941895,2.704346,0,-0.5474854,-2.90979,1.577271,0,-0.269165,1.613037,-0.7313232,0,-0.1820068,1.554688,-0.1112061,0,-0.2049561,1.709839,-2.898804,0,-0.006591797,1.753784,-0.3548584,0,
102,0,0,0,0,0.1795654,-1.451782,2.911743,0,-0.2525635,0.1616211,1.734497,0,0.508667,0.2183838,1.675293,0,-0.322998,2.943115,2.703003,0,-0.5480957,-2.908081,1.577637,0,-0.269165,1.613037,-0.7313232,0,-0.1820068,1.554688,-0.1112061,0,-0.2050781,1.709351,-2.898193,0,-0.006591797,1.753784,-0.3548584,0,
103,0,0,0,0,0.1801758,-1.452515,2.911743,0,-0.2525635,0.1616211,1.734497,0,0.5098877,0.2177734,1.673096,0,-0.322998,2.943115,2.703003,0,-0.5480957,-2.908081,1.577637,0,-0.2689209,1.613159,-0.7315674,0,-0.1818848,1.554443,-0.111084,0,-0.2050781,1.708862,-2.897461,0,-0.006469727,1.753662,-0.3548584,0,
104,0,0,0,0,0.1807861,-1.452637,2.912354,0,-0.2548828,0.1618652,1.734863,0,0.5098877,0.2177734,1.673096,0,-0.322998,2.943115,2.703003,0,-0.5480957,-2.908081,1.577637,0,-0.269043,1.613159,-0.7316895,0,-0.1818848,1.554443,-0.1108398,0,-0.2056885,1.70874,-2.896606,0,-0.006347656,1.75354,-0.3547363,0,
105,0,0,0,0,0.1815186,-1.452515,2.91333,0,-0.2556152,0.1630859,1.732788,0,0.5107422,0.2175293,1.673462,0,-0.326416,2.946777,2.702515,0,-0.5477295,-2.90625,1.571045,0,-0.269165,1.612793,-0.7315674,0,-0.1820068,1.554077,-0.1107178,0,-0.2056885,1.708984,-2.896606,0,-0.006591797,1.75354,-0.3536377,0,
106,0,0,0,0,0.1815186,-1.452515,2.91333,0,-0.2556152,0.1630859,1.732788,0,0.5079346,0.2171631,1.661743,0,-0.3270264,2.947021,2.701416,0,-0.5477295,-2.90625,1.571045,0,-0.2698975,1.611816,-0.7293701,0,-0.182251,1.554199,-0.1103516,0,-0.2055664,1.709106,-2.896606,0,-0.006713867,1.753784,-0.3529053,0,
107,0,0,0,0,0.1815186,-1.452515,2.91333,0,-0.2556152,0.1636963,1.733887,0,0.5067139,0.217041,1.660034,0,-0.3270264,2.947021,2.701416,0,-0.5501709,-2.903198,1.558472,0,-0.2698975,1.612061,-0.7290039,0,-0.1826172,1.554077,-0.1098633,0,-0.2055664,1.709229,-2.896606,0,-0.006591797,1.754028,-0.3529053,0,
108,0,0,0,0,0.182251,-1.452637,2.91333,0,-0.2562256,0.1643066,1.734741,0,0.5030518,0.2174072,1.664307,0,-0.3270264,2.947021,2.701416,0,-0.5517578,-2.90271,1.558228,0,-0.2698975,1.612061,-0.7290039,0,-0.1827393,1.554199,-0.1092529,0,-0.2056885,1.709351,-2.896729,0,-0.006591797,1.753906,-0.3529053,0,
109,0,0,0,0,0.182251,-1.452637,2.91333,0,-0.2573242,0.164917,1.733032,0,0.5024414,0.2178955,1.66394,0,-0.3270264,2.947021,2.701416,0,-0.5517578,-2.90271,1.558228,0,-0.2698975,1.612061,-0.7290039,0,-0.1832275,1.554199,-0.1090088,0,-0.2056885,1.709351,-2.896729,0,-0.006713867,1.753784,-0.3529053,0,
110,0,0,0,0,0.1829834,-1.452759,2.91333,0,-0.2576904,0.166748,1.735229,0,0.5007324,0.2189941,1.656494,0,-0.3270264,2.947021,2.701416,0,-0.5516357,-2.902588,1.555298,0,-0.2700195,1.612793,-0.7293701,0,-0.1833496,1.554443,-0.1091309,0,-0.2054443,1.710205,-2.896851,0,-0.006713867,1.753784,-0.3529053,0,
111,0,0,0,0,0.184082,-1.452881,2.91333,0,-0.2587891,0.1673584,1.736328,0,0.5007324,0.2189941,1.656494,0,-0.326416,2.94751,2.700562,0,-0.5515137,-2.90271,1.555664,0,-0.2701416,1.612793,-0.7294922,0,-0.1835938,1.554443,-0.1091309,0,-0.2054443,1.710083,-2.897339,0,-0.006713867,1.753906,-0.3529053,0,
112,0,0,0,0,0.184082,-1.452881,2.91333,0,-0.2640381,0.168457,1.738892,0,0.4979248,0.2213135,1.654175,0,-0.3254395,2.947266,2.699707,0,-0.5528564,-2.904541,1.557129,0,-0.2700195,1.612793,-0.7296143,0,-0.1835938,1.554443,-0.1091309,0,-0.2058105,1.709229,-2.897583,0,-0.006469727,1.75415,-0.3529053,0,
113,0,0,0,0,0.184082,-1.452881,2.91333,0,-0.2705078,0.1693115,1.741089,0,0.4942627,0.223999,1.65564,0,-0.3254395,2.947266,2.699707,0,-0.5533447,-2.905273,1.555298,0,-0.2700195,1.612793,-0.7296143,0,-0.1837158,1.554321,-0.1091309,0,-0.2060547,1.708862,-2.897217,0,-0.006347656,1.754272,-0.3529053,0,
114,0,0,0,0,0.1849365,-1.452881,2.912964,0,-0.2716064,0.1687012,1.745239,0,0.4902344,0.2249756,1.655396,0,-0.3291016,2.94519,2.700317,0,-0.5556641,-2.908325,1.555298,0,-0.2701416,1.612183,-0.7288818,0,-0.1837158,1.554321,-0.1091309,0,-0.2060547,1.708862,-2.897217,0,-0.006469727,1.75415,-0.3529053,0,
115,0,0,0,0,0.1861572,-1.453003,2.912964,0,-0.2716064,0.1687012,1.745239,0,0.4902344,0.2249756,1.655396,0,-0.3291016,2.94519,2.700317,0,-0.5637207,-2.90625,1.546265,0,-0.2701416,1.612061,-0.7283936,0,-0.1833496,1.553955,-0.1090088,0,-0.2062988,1.708618,-2.896606,0,-0.006591797,1.754272,-0.3529053,0,
116,0,0,0,0,0.1881104,-1.453003,2.913574,0,-0.2714844,0.1682129,1.743896,0,0.4902344,0.2249756,1.655396,0,-0.3291016,2.94519,2.700317,0,-0.5637207,-2.90625,1.546265,0,-0.2701416,1.611938,-0.7279053,0,-0.1833496,1.553711,-0.1086426,0,-0.2062988,1.70874,-2.895874,0,-0.006469727,1.75415,-0.3527832,0,
117,0,0,0,0,0.1881104,-1.453003,2.913574,0,-0.2719727,0.1655273,1.747192,0,0.4804688,0.2250977,1.64978,0,-0.3284912,2.944336,2.705933,0,-0.5662842,-2.904907,1.545776,0,-0.2706299,1.611328,-0.7270508,0,-0.1832275,1.554077,-0.1087646,0,-0.2064209,1.70874,-2.895264,0,-0.006469727,1.75415,-0.3527832,0,
118,0,0,0,0,0.1904297,-1.452637,2.914795,0,-0.2719727,0.1655273,1.747192,0,0.4794922,0.2250977,1.651001,0,-0.3284912,2.944336,2.705933,0,-0.5678711,-2.90332,1.533691,0,-0.270874,1.61084,-0.7265625,0,-0.1833496,1.554077,-0.1085205,0,-0.206543,1.707886,-2.893677,0,-0.006225586,1.753906,-0.3522949,0,
119,0,0,0,0,0.1956787,-1.450073,2.91748,0,-0.2722168,0.1645508,1.748413,0,0.479126,0.2242432,1.652222,0,-0.3275146,2.943115,2.705444,0,-0.5717773,-2.902954,1.535645,0,-0.2711182,1.609985,-0.7263184,0,-0.18396,1.553711,-0.1071777,0,-0.206543,1.707886,-2.893677,0,-0.007446289,1.752319,-0.3492432,0,
120,0,0,0,0,0.2054443,-1.444824,2.918701,0,-0.2722168,0.1645508,1.748413,0,0.4798584,0.222168,1.649292,0,-0.3321533,2.942261,2.705322,0,-0.5725098,-2.905273,1.5354,0,-0.2711182,1.609985,-0.7263184,0,-0.1851807,1.552612,-0.1052246,0,-0.206665,1.707275,-2.892944,0,-0.008178711,1.751831,-0.3460693,0,
