Frame Index,0x,0y,0z,0w,1x,1y,1z,1w,2x,2y,2z,2w,3x,3y,3z,3w,4x,4y,4z,4w,5x,5y,5z,5w,6x,6y,6z,6w,7x,7y,7z,7w,8x,8y,8z,8w,9x,9y,9z,9w,
1507,0,0,0,0,0.1400146,-1.422485,-2.212158,0,0.220459,1.821411,1.88562,0,0.1208496,1.552979,-3.074707,0,0.1882324,1.522217,1.869385,0,-0.9403076,2.991821,0.09069824,0,0.06140137,1.618408,0.08984375,0,-0.7352295,1.757935,0.1968994,0,0.1500244,1.708862,-3.101807,0,-0.3254395,1.626953,-0.08959961,0,
1508,0,0,0,0,0.1048584,-1.436646,-2.223877,0,0.1192627,1.77771,2.088013,0,0.03369141,1.379639,-2.908691,0,0.192627,1.509521,1.904297,0,-0.9508057,2.886108,0.2113037,0,-0.06323242,1.58606,0.07250977,0,-0.6571045,1.631348,0.3557129,0,0.2139893,1.696899,-3.119629,0,-0.3492432,1.622437,-0.08837891,0,
1509,0,0,0,0,0.06799316,-1.462036,-2.243286,0,0.08557129,1.732544,2.20459,0,-0.01550293,1.255981,-2.844116,0,0.1906738,1.485596,1.956055,0,-0.9500732,2.754395,0.3598633,0,-0.1143799,1.598755,-0.01403809,0,-0.6154785,1.629272,0.3405762,0,0.4136963,1.643433,3.060059,0,-0.3757324,1.613403,-0.08178711,0,
1510,0,0,0,0,0.06030273,-1.465454,-2.250122,0,0.09814453,1.718262,2.192139,0,-0.06347656,1.123169,-2.784546,0,0.1861572,1.47937,1.984009,0,-0.8929443,2.459229,0.6981201,0,-0.1134033,1.584595,-0.009521484,0,-0.5732422,1.646729,0.2871094,0,0.5206299,1.618408,3.025024,0,-0.4669189,1.569946,-0.01245117,0,
1511,0,0,0,0,0.05639648,-1.465088,-2.251831,0,0.1343994,1.684448,2.228882,0,-0.1411133,0.8588867,-2.69519,0,0.1693115,1.480347,2.038818,0,-0.623291,2.092896,1.141846,0,-0.1376953,1.556396,-0.01501465,0,-0.5205078,1.638306,0.2807617,0,0.6053467,1.622681,3.034424,0,-0.50354,1.517212,0.0682373,0,
1512,0,0,0,0,0.05004883,-1.464233,-2.251343,0,0.1375732,1.663818,2.233032,0,-0.1688232,0.6260986,-2.602295,0,0.1693115,1.480347,2.038818,0,-0.623291,2.092896,1.141846,0,-0.1451416,1.552368,-0.0123291,0,-0.4294434,1.605957,0.2957764,0,0.6053467,1.622681,3.034424,0,-0.5178223,1.457275,0.1491699,0,
1513,0,0,0,0,0.04089355,-1.471313,-2.260498,0,0.1300049,1.648071,2.219116,0,-0.1611328,0.526001,-2.557007,0,0.1693115,1.480347,2.038818,0,-0.623291,2.092896,1.141846,0,-0.1520996,1.551636,-0.003051758,0,-0.4294434,1.605957,0.2957764,0,0.6964111,1.661865,3.059692,0,-0.5583496,1.463013,0.0670166,0,
1514,0,0,0,0,0.04089355,-1.471313,-2.260498,0,0.1184082,1.635254,2.219604,0,-0.1468506,0.44104,-2.528198,0,0.1693115,1.480347,2.038818,0,-0.4992676,2.01123,1.25293,0,-0.1611328,1.578125,-0.04431152,0,-0.3756104,1.586182,0.279541,0,0.7270508,1.642578,3.017212,0,-0.5892334,1.486938,-0.007202148,0,
1515,0,0,0,0,0.04248047,-1.474976,-2.265503,0,0.1184082,1.635254,2.219604,0,-0.1337891,0.3232422,-2.463745,0,0.1693115,1.480347,2.038818,0,-0.3760986,1.952759,1.346558,0,-0.1611328,1.578125,-0.04431152,0,-0.3543701,1.588745,0.2905273,0,0.7631836,1.623535,2.989624,0,-0.6126709,1.475342,-0.0135498,0,
1516,0,0,0,0,0.04626465,-1.477173,-2.268066,0,0.1184082,1.635254,2.219604,0,-0.1337891,0.3232422,-2.463745,0,0.1530762,1.482178,2.056519,0,-0.3760986,1.952759,1.346558,0,-0.1611328,1.578125,-0.04431152,0,-0.3543701,1.588745,0.2905273,0,0.7961426,1.61499,2.9823,0,-0.6334229,1.450806,0.01867676,0,
1517,0,0,0,0,0.05078125,-1.478271,-2.269775,0,0.1208496,1.637329,2.210938,0,-0.1446533,0.2984619,-2.45166,0,0.1530762,1.482178,2.056519,0,-0.2614746,1.920532,1.410889,0,-0.1634521,1.578003,-0.06518555,0,-0.3543701,1.588745,0.2905273,0,0.7995605,1.599976,2.957642,0,-0.6529541,1.430176,0.04882813,0,
1518,0,0,0,0,0.05895996,-1.481079,-2.277832,0,0.126709,1.641602,2.203491,0,-0.163208,0.3009033,-2.45752,0,0.1217041,1.469727,2.091675,0,-0.1618652,1.905151,1.437744,0,-0.163208,1.571289,-0.06970215,0,-0.3543701,1.588745,0.2905273,0,0.7774658,1.592285,2.940796,0,-0.6965332,1.409302,0.06066895,0,
1519,0,0,0,0,0.06652832,-1.484375,-2.28772,0,0.1363525,1.650269,2.19165,0,-0.2062988,0.3780518,-2.459351,0,0.12146,1.428711,2.062988,0,-0.07788086,1.893066,1.438477,0,-0.1544189,1.563599,-0.05163574,0,-0.3376465,1.600098,0.27771,0,0.7470703,1.585449,2.92749,0,-0.7186279,1.40625,0.05273438,0,
1520,0,0,0,0,0.07446289,-1.487183,-2.297974,0,0.1506348,1.664185,2.17395,0,-0.2253418,0.4368896,-2.496338,0,0.1427002,1.401001,2.032349,0,0.0447998,1.86853,1.414551,0,-0.1466064,1.566772,-0.04760742,0,-0.3088379,1.599976,0.2376709,0,0.7091064,1.584473,2.926636,0,-0.7186279,1.40625,0.05273438,0,
1521,0,0,0,0,0.08361816,-1.489502,-2.307617,0,0.1832275,1.703003,2.142944,0,-0.2418213,0.5175781,-2.513794,0,0.1427002,1.401001,2.032349,0,0.08300781,1.863403,1.419434,0,-0.1364746,1.571533,-0.05004883,0,-0.2978516,1.595703,0.2368164,0,0.6049805,1.599731,2.960083,0,-0.7374268,1.404175,0.0456543,0,
1522,0,0,0,0,0.1064453,-1.488281,-2.324829,0,0.2022705,1.726074,2.121582,0,-0.2495117,0.6168213,-2.575562,0,0.2144775,1.353516,2.050781,0,0.1008301,1.898071,1.507446,0,-0.1213379,1.573608,-0.05432129,0,-0.2901611,1.595215,0.2393799,0,0.5292969,1.611694,2.988281,0,-0.7041016,1.418335,0.04931641,0,
1523,0,0,0,0,0.1291504,-1.475098,-2.346313,0,0.2243652,1.748047,2.098389,0,-0.2446289,0.7312012,-2.635742,0,0.2877197,1.322388,2.0979,0,0.1008301,1.898071,1.507446,0,-0.1021729,1.571045,-0.05395508,0,-0.2854004,1.597656,0.2479248,0,0.3408203,1.631836,3.041504,0,-0.6638184,1.431885,0.0501709,0,
1524,0,0,0,0,0.1345215,-1.46814,-2.359253,0,0.2907715,1.777954,1.975098,0,-0.192749,0.9935303,-2.792358,0,0.2877197,1.322388,2.0979,0,0.08666992,1.918335,1.536255,0,-0.04907227,1.55127,-0.0357666,0,-0.2856445,1.601807,0.2471924,0,0.1107178,1.639526,3.071411,0,-0.6638184,1.431885,0.0501709,0,
1525,0,0,0,0,0.1187744,-1.463623,-2.374756,0,0.310791,1.783813,1.917725,0,-0.1470947,1.133423,-2.873535,0,0.3225098,1.315308,2.107178,0,-0.0222168,1.975586,1.540161,0,-0.01989746,1.541504,-0.02746582,0,-0.2874756,1.605835,0.2412109,0,0.06408691,1.660522,3.098755,0,-0.6048584,1.494263,0.01818848,0,
1526,0,0,0,0,0.1052246,-1.46228,-2.373413,0,0.3267822,1.795654,1.874512,0,-0.09216309,1.269531,-2.954468,0,0.4007568,1.350708,2.224243,0,-0.05957031,1.983887,1.507813,0,0.01428223,1.536865,-0.02490234,0,-0.3039551,1.608276,0.2579346,0,0.01123047,1.689331,-3.129028,0,-0.5039063,1.573975,-0.07397461,0,
1527,0,0,0,0,0.0949707,-1.454956,-2.367676,0,0.3585205,1.808594,1.776611,0,0.04663086,1.52356,-3.110107,0,0.3613281,1.405151,2.203735,0,-0.442627,2.08606,1.299805,0,0.1573486,1.552734,-0.0003662109,0,-0.3258057,1.609253,0.2789307,0,-0.02709961,1.672241,3.119507,0,-0.4528809,1.562256,-0.0279541,0,
1528,0,0,0,0,0.08618164,-1.44519,-2.358765,0,0.3585205,1.808594,1.776611,0,0.04663086,1.52356,-3.110107,0,0.3366699,1.41272,2.179565,0,-0.442627,2.08606,1.299805,0,0.2636719,1.56543,0.02539063,0,-0.3970947,1.626709,0.298584,0,-0.03674316,1.671997,-3.140503,0,-0.3875732,1.60437,-0.1202393,0,
1529,0,0,0,0,0.07202148,-1.444824,-2.362671,0,0.3795166,1.816772,1.72876,0,0.1237793,1.638062,3.123413,0,0.3366699,1.41272,2.179565,0,-0.5612793,2.150513,1.177124,0,0.3608398,1.564697,0.02758789,0,-0.4868164,1.675537,0.2280273,0,-0.06005859,1.676392,-3.0979,0,-0.3579102,1.61377,-0.1247559,0,
1530,0,0,0,0,0.07299805,-1.448242,-2.370361,0,0.3990479,1.825195,1.719482,0,0.197998,1.73645,3.082031,0,0.3366699,1.41272,2.179565,0,-0.6635742,2.241699,1.035156,0,0.4255371,1.545898,-0.01000977,0,-0.5302734,1.721924,0.1556396,0,-0.08190918,1.687866,-3.100708,0,-0.3310547,1.626099,-0.1064453,0,
1531,0,0,0,0,0.07531738,-1.449707,-2.374023,0,0.4245605,1.828857,1.696411,0,0.4154053,1.995972,3.038574,0,0.3366699,1.41272,2.179565,0,-0.883667,2.646362,0.5445557,0,0.5394287,1.492676,-0.09936523,0,-0.559082,1.764282,0.09680176,0,-0.07434082,1.681885,-3.097046,0,-0.2789307,1.639404,-0.1036377,0,
1532,0,0,0,0,0.08032227,-1.447632,-2.371094,0,0.4245605,1.828857,1.696411,0,0.4429932,2.02478,3.035278,0,0.3204346,1.421509,2.174072,0,-0.9268799,2.959229,0.1896973,0,0.6309814,1.494507,-0.1064453,0,-0.6558838,1.726196,0.1734619,0,-0.06872559,1.678345,-3.078125,0,-0.2559814,1.640747,-0.1044922,0,
1533,0,0,0,0,0.08300781,-1.44519,-2.367065,0,0.4245605,1.828857,1.696411,0,0.456543,2.027954,3.03125,0,0.3339844,1.454346,2.185303,0,-0.8916016,-3.00061,-0.182373,0,0.6309814,1.494507,-0.1064453,0,-0.7076416,1.772583,0.1055908,0,-0.06677246,1.682373,-3.062622,0,-0.2353516,1.642822,-0.09509277,0,
1534,0,0,0,0,0.08300781,-1.44519,-2.367065,0,0.5522461,1.826904,1.630493,0,0.456543,2.027954,3.03125,0,0.3463135,1.477539,2.195679,0,-0.8916016,-3.00061,-0.182373,0,0.6220703,1.519409,-0.05737305,0,-0.8116455,1.80603,0.09973145,0,-0.06018066,1.699829,-3.057983,0,-0.2177734,1.649048,-0.08496094,0,
1535,0,0,0,0,0.08605957,-1.442505,-2.362061,0,0.5522461,1.826904,1.630493,0,0.4637451,1.99646,2.991699,0,0.3463135,1.477539,2.195679,0,-0.8724365,-2.949707,-0.2462158,0,0.6220703,1.519409,-0.05737305,0,-0.8341064,1.80957,0.1142578,0,-0.06030273,1.70459,-3.052979,0,-0.1988525,1.658447,-0.0859375,0,
1536,0,0,0,0,0.09008789,-1.439819,-2.355713,0,0.5784912,1.816284,1.604858,0,0.456543,1.968384,2.975098,0,0.3463135,1.477539,2.195679,0,-0.8625488,-2.938232,-0.2739258,0,0.6018066,1.539307,-0.02661133,0,-0.8341064,1.80957,0.1142578,0,-0.05895996,1.706909,-3.053589,0,-0.1925049,1.658081,-0.0814209,0,
1537,0,0,0,0,0.1026611,-1.434692,-2.338989,0,0.5980225,1.804688,1.5979,0,0.4417725,1.935303,2.97937,0,0.3375244,1.51416,2.16394,0,-0.8613281,-2.988525,-0.2495117,0,0.5718994,1.551392,-0.00769043,0,-0.8499756,1.817383,0.1237793,0,-0.05407715,1.708618,-3.059082,0,-0.1915283,1.657837,-0.08154297,0,
1538,0,0,0,0,0.1114502,-1.432129,-2.327881,0,0.6153564,1.777466,1.55542,0,0.4193115,1.900879,2.977783,0,0.3049316,1.524048,2.075195,0,-0.8734131,-3.051147,-0.2091064,0,0.5330811,1.556396,0.004272461,0,-0.8585205,1.829712,0.1262207,0,-0.03649902,1.711792,-3.071167,0,-0.1943359,1.653076,-0.08911133,0,
1539,0,0,0,0,0.1213379,-1.430054,-2.314453,0,0.614624,1.763428,1.536377,0,0.3901367,1.866211,2.988403,0,0.2276611,1.5625,1.928589,0,-0.8892822,-3.127686,-0.1325684,0,0.4130859,1.557251,0.01904297,0,-0.8354492,1.85022,0.1217041,0,-0.03649902,1.711792,-3.071167,0,-0.2060547,1.64624,-0.09899902,0,
1540,0,0,0,0,0.1312256,-1.428467,-2.29895,0,0.5513916,1.755493,1.570557,0,0.3166504,1.790649,3.018799,0,0.2393799,1.558838,1.908447,0,-0.9197998,2.928223,0.1168213,0,0.2470703,1.567139,0.04150391,0,-0.8000488,1.839233,0.1365967,0,-0.02197266,1.713135,-3.079102,0,-0.2169189,1.643799,-0.1055908,0,
1541,0,0,0,0,0.1467285,-1.426147,-2.261353,0,0.5109863,1.762573,1.599487,0,0.2807617,1.758057,3.050537,0,0.2393799,1.558838,1.908447,0,-0.9035645,2.612793,0.4820557,0,0.1599121,1.577271,0.05786133,0,-0.7047119,1.778809,0.1982422,0,-0.002319336,1.714966,-3.086792,0,-0.2330322,1.636841,-0.1115723,0,
1542,0,0,0,0,0.1505127,-1.427856,-2.242188,0,0.5109863,1.762573,1.599487,0,0.2425537,1.718994,3.089722,0,0.2486572,1.553101,1.906494,0,-0.8585205,2.453247,0.6760254,0,0.05615234,1.605713,0.1612549,0,-0.6850586,1.736206,0.22229,0,0.02307129,1.718872,-3.092773,0,-0.2330322,1.636841,-0.1115723,0,
1543,0,0,0,0,0.1507568,-1.428955,-2.226318,0,0.4069824,1.773438,1.682007,0,0.2425537,1.718994,3.089722,0,0.2486572,1.553101,1.906494,0,-0.7911377,2.314697,0.8577881,0,0.05615234,1.605713,0.1612549,0,-0.6397705,1.688232,0.276001,0,0.08898926,1.724609,-3.098145,0,-0.2845459,1.624268,-0.1066895,0,
1544,0,0,0,0,0.1446533,-1.427856,-2.213867,0,0.4069824,1.773438,1.682007,0,0.1617432,1.615356,-3.104126,0,0.2685547,1.534302,1.918457,0,-0.7911377,2.314697,0.8577881,0,-0.0748291,1.581543,0.1102295,0,-0.5881348,1.651123,0.321167,0,0.1307373,1.721069,-3.094604,0,-0.3187256,1.612305,-0.09484863,0,
1545,0,0,0,0,0.1207275,-1.430908,-2.202881,0,0.4069824,1.773438,1.682007,0,0.1217041,1.546143,-3.053467,0,0.2685547,1.534302,1.918457,0,-0.6054688,2.113159,1.168213,0,-0.0748291,1.581543,0.1102295,0,-0.4844971,1.632202,0.3037109,0,0.1879883,1.710815,-3.105103,0,-0.359375,1.597656,-0.07067871,0,
1546,0,0,0,0,0.104126,-1.440674,-2.201538,0,0.2423096,1.760254,1.915283,0,0.08190918,1.462891,-2.990967,0,0.2685547,1.524902,1.937866,0,-0.3902588,2.005493,1.401367,0,-0.0748291,1.581543,0.1102295,0,-0.4359131,1.60144,0.3508301,0,0.2825928,1.688965,3.139038,0,-0.4119873,1.575195,-0.03540039,0,
1547,0,0,0,0,0.08532715,-1.452515,-2.200684,0,0.1958008,1.739868,1.981445,0,0.04040527,1.36438,-2.932739,0,0.2575684,1.506226,1.98938,0,-0.2949219,1.976563,1.494019,0,-0.1484375,1.578369,0.04748535,0,-0.4034424,1.611816,0.3448486,0,0.5148926,1.633423,3.03833,0,-0.480835,1.504395,0.07678223,0,
1548,0,0,0,0,0.07116699,-1.462769,-2.199585,0,0.1580811,1.712769,2.080444,0,-0.001831055,1.252808,-2.87793,0,0.2575684,1.506226,1.98938,0,-0.2949219,1.976563,1.494019,0,-0.1707764,1.594482,0.04504395,0,-0.3773193,1.611572,0.2956543,0,0.6063232,1.630249,3.041504,0,-0.5301514,1.499634,0.06750488,0,
1549,0,0,0,0,0.06311035,-1.471924,-2.191772,0,0.1286621,1.669922,2.19165,0,-0.07409668,1.006348,-2.763916,0,0.2467041,1.497559,2.018433,0,-0.2121582,1.966431,1.569214,0,-0.1882324,1.598389,0.04663086,0,-0.3442383,1.597534,0.2648926,0,0.6629639,1.656128,3.076416,0,-0.5955811,1.525391,0.004150391,0,
1550,0,0,0,0,0.0670166,-1.472534,-2.176147,0,0.1650391,1.6073,2.268677,0,-0.09460449,0.8846436,-2.693726,0,0.2467041,1.497559,2.018433,0,-0.07885742,1.9729,1.654541,0,-0.2171631,1.616089,-0.0003662109,0,-0.2763672,1.580566,0.262085,0,0.704834,1.681763,3.099243,0,-0.6530762,1.538574,-0.02539063,0,
1551,0,0,0,0,0.06591797,-1.468628,-2.172852,0,0.164917,1.571045,2.29895,0,-0.09558105,0.5791016,-2.539551,0,0.2467041,1.497559,2.018433,0,0.009765625,1.9729,1.672852,0,-0.2270508,1.619751,0.006469727,0,-0.2391357,1.562378,0.2476807,0,0.7878418,1.707642,3.121216,0,-0.7404785,1.507813,0.02319336,0,
1552,0,0,0,0,0.06335449,-1.462524,-2.182861,0,0.1639404,1.556885,2.294922,0,-0.09558105,0.5791016,-2.539551,0,0.2158203,1.4823,2.07019,0,0.05566406,1.966187,1.675293,0,-0.2075195,1.616943,-0.001586914,0,-0.2298584,1.56189,0.2473145,0,0.8049316,1.69519,3.10376,0,-0.7770996,1.486206,0.05175781,0,
1553,0,0,0,0,0.06237793,-1.463379,-2.191772,0,0.1639404,1.556885,2.294922,0,-0.09057617,0.5032959,-2.503418,0,0.197876,1.47583,2.090454,0,0.05895996,1.964355,1.6875,0,-0.1945801,1.615967,-0.02661133,0,-0.229248,1.56311,0.2460938,0,0.8066406,1.668091,3.067261,0,-0.805542,1.479614,0.05517578,0,
1554,0,0,0,0,0.06201172,-1.464478,-2.199219,0,0.1639404,1.556885,2.294922,0,-0.08666992,0.4454346,-2.478394,0,0.1871338,1.447144,2.172241,0,0.05175781,1.966187,1.702881,0,-0.1866455,1.603271,-0.05212402,0,-0.2294922,1.56311,0.2515869,0,0.7272949,1.627319,3.018555,0,-0.829834,1.476929,0.03320313,0,
1555,0,0,0,0,0.06445313,-1.465576,-2.205078,0,0.1638184,1.556763,2.294312,0,-0.08679199,0.4049072,-2.456665,0,0.1871338,1.447144,2.172241,0,0.03991699,1.971069,1.724487,0,-0.1866455,1.603271,-0.05212402,0,-0.2318115,1.563843,0.2609863,0,0.6804199,1.625732,3.016479,0,-0.8289795,1.474487,0.02392578,0,
1556,0,0,0,0,0.078125,-1.467896,-2.218994,0,0.1654053,1.561157,2.286011,0,-0.0982666,0.3942871,-2.438599,0,0.1871338,1.447144,2.172241,0,0.009277344,1.983398,1.734131,0,-0.1765137,1.596436,-0.0435791,0,-0.2347412,1.564575,0.2685547,0,0.6184082,1.624878,3.019897,0,-0.8175049,1.461182,0.02941895,0,
1557,0,0,0,0,0.0871582,-1.467896,-2.229248,0,0.1773682,1.581421,2.280396,0,-0.1329346,0.414917,-2.437256,0,0.1871338,1.447144,2.172241,0,-0.01049805,1.987183,1.721436,0,-0.1674805,1.592041,-0.03601074,0,-0.2454834,1.575073,0.2818604,0,0.5406494,1.628296,3.03418,0,-0.7657471,1.437622,0.05749512,0,
1558,0,0,0,0,0.0871582,-1.467896,-2.229248,0,0.1773682,1.581421,2.280396,0,-0.1539307,0.4510498,-2.449219,0,0.298584,1.430176,2.30835,0,-0.03466797,1.988647,1.684204,0,-0.1574707,1.587891,-0.02990723,0,-0.2454834,1.575073,0.2818604,0,0.3466797,1.650146,3.07373,0,-0.7657471,1.437622,0.05749512,0,
1559,0,0,0,0,0.09655762,-1.467896,-2.241821,0,0.1773682,1.581421,2.280396,0,-0.2133789,0.6505127,-2.484985,0,0.298584,1.430176,2.30835,0,-0.03466797,1.988647,1.684204,0,-0.1179199,1.573853,-0.003051758,0,-0.2454834,1.575073,0.2818604,0,0.2451172,1.660156,3.090088,0,-0.7657471,1.437622,0.05749512,0,
1560,0,0,0,0,0.1052246,-1.467529,-2.256348,0,0.1895752,1.598999,2.281128,0,-0.2188721,0.7509766,-2.541748,0,0.298584,1.430176,2.30835,0,-0.06469727,1.988647,1.651978,0,-0.08813477,1.566406,0.0177002,0,-0.2581787,1.584106,0.2840576,0,0.1468506,1.6604,3.106201,0,-0.6624756,1.440186,0.06750488,0,
1561,0,0,0,0,0.1052246,-1.467529,-2.256348,0,0.2128906,1.644043,2.263062,0,-0.2116699,0.8624268,-2.600952,0,0.3896484,1.423218,2.365112,0,-0.1425781,1.99231,1.571289,0,-0.02514648,1.551636,0.03491211,0,-0.2581787,1.584106,0.2840576,0,0.03625488,1.654419,3.084229,0,-0.6115723,1.467285,0.03222656,0,
1562,0,0,0,0,0.1169434,-1.457031,-2.289429,0,0.2128906,1.644043,2.263062,0,-0.1903076,0.9837646,-2.673462,0,0.3896484,1.423218,2.365112,0,-0.2635498,2.005859,1.465332,0,0.05334473,1.548462,0.005493164,0,-0.2756348,1.595093,0.2825928,0,-0.00769043,1.67749,3.118164,0,-0.5811768,1.500244,0.004760742,0,
1563,0,0,0,0,0.1154785,-1.452271,-2.305176,0,0.2421875,1.70166,2.18457,0,-0.1535645,1.112793,-2.752808,0,0.4665527,1.425659,2.412109,0,-0.338501,2.017944,1.407227,0,0.1230469,1.554321,-0.0009765625,0,-0.2966309,1.610352,0.2740479,0,-0.06201172,1.695068,-3.10022,0,-0.46521,1.576172,-0.04675293,0,
1564,0,0,0,0,0.1068115,-1.452148,-2.319458,0,0.2503662,1.709473,2.17627,0,-0.04858398,1.365723,-2.925049,0,0.5025635,1.448242,2.474243,0,-0.5718994,2.130615,1.094971,0,0.203125,1.560547,0.01196289,0,-0.3653564,1.634766,0.2686768,0,-0.09155273,1.680908,-3.073242,0,-0.46521,1.576172,-0.04675293,0,
1565,0,0,0,0,0.1068115,-1.452148,-2.319458,0,0.2359619,1.740479,2.08667,0,0.01818848,1.483032,-2.997559,0,0.5036621,1.455444,2.492554,0,-0.5718994,2.130615,1.094971,0,0.2978516,1.561157,0.02929688,0,-0.3653564,1.634766,0.2686768,0,-0.06604004,1.666382,-3.082886,0,-0.4046631,1.571533,-0.02392578,0,
1566,0,0,0,0,0.09472656,-1.455688,-2.330811,0,0.2316895,1.753662,2.05835,0,0.01818848,1.483032,-2.997559,0,0.496582,1.456055,2.491699,0,-0.6436768,2.216309,0.9510498,0,0.4418945,1.536133,-0.008544922,0,-0.3947754,1.660522,0.2404785,0,-0.06604004,1.666382,-3.082886,0,-0.361084,1.581543,-0.04333496,0,
1567,0,0,0,0,0.07507324,-1.455078,-2.331055,0,0.2316895,1.753662,2.05835,0,0.0916748,1.591675,-3.072876,0,0.4350586,1.43457,2.389771,0,-0.7061768,2.328857,0.7950439,0,0.4418945,1.536133,-0.008544922,0,-0.432373,1.690063,0.1876221,0,-0.06005859,1.676636,-3.050537,0,-0.3249512,1.597534,-0.1031494,0,
1568,0,0,0,0,0.07507324,-1.455078,-2.331055,0,0.2363281,1.767212,2.043335,0,0.2961426,1.837036,3.066528,0,0.3674316,1.426636,2.318726,0,-0.8094482,2.588867,0.4888916,0,0.484375,1.518311,-0.03479004,0,-0.5131836,1.765381,0.08398438,0,-0.08996582,1.693481,-3.025146,0,-0.2908936,1.599365,-0.08996582,0,
1569,0,0,0,0,0.07507324,-1.455078,-2.331055,0,0.2469482,1.779785,2.037109,0,0.3505859,1.891113,3.032715,0,0.3312988,1.424927,2.286377,0,-0.8094482,2.588867,0.4888916,0,0.5230713,1.515869,-0.03198242,0,-0.5131836,1.765381,0.08398438,0,-0.09265137,1.701904,-3.026978,0,-0.2474365,1.627808,-0.06152344,0,
1570,0,0,0,0,0.0682373,-1.451294,-2.325684,0,0.2924805,1.798828,2.040405,0,0.3505859,1.891113,3.032715,0,0.3312988,1.424927,2.286377,0,-0.8525391,2.722046,0.3496094,0,0.5609131,1.519165,-0.02893066,0,-0.5456543,1.785767,0.06176758,0,-0.08288574,1.706421,-3.036621,0,-0.2271729,1.633667,-0.06665039,0,
1571,0,0,0,0,0.06188965,-1.448975,-2.321533,0,0.3499756,1.805298,2.011963,0,0.3935547,1.930298,3.016357,0,0.253418,1.432129,2.188843,0,-0.8793945,2.852783,0.2158203,0,0.6096191,1.508179,-0.06567383,0,-0.5767822,1.778564,0.08117676,0,-0.07092285,1.706787,-3.037231,0,-0.2124023,1.640015,-0.06005859,0,
1572,0,0,0,0,0.05773926,-1.447632,-2.318848,0,0.3791504,1.800293,1.976807,0,0.4211426,1.941162,2.995239,0,0.2490234,1.444824,2.160034,0,-0.8900146,2.971924,0.09863281,0,0.6107178,1.508667,-0.06640625,0,-0.6154785,1.766968,0.1209717,0,-0.06225586,1.708984,-3.029663,0,-0.1920166,1.644775,-0.05773926,0,
1573,0,0,0,0,0.0592041,-1.443481,-2.316406,0,0.4359131,1.781738,1.916016,0,0.442627,1.914063,2.921265,0,0.2490234,1.444824,2.160034,0,-0.8939209,3.072998,-0.001098633,0,0.6018066,1.520264,-0.0456543,0,-0.6994629,1.796631,0.114502,0,-0.0546875,1.713379,-3.022949,0,-0.1878662,1.646606,-0.05712891,0,
1574,0,0,0,0,0.06103516,-1.440308,-2.315552,0,0.460083,1.769287,1.879883,0,0.4417725,1.891235,2.903687,0,0.2489014,1.491089,1.947998,0,-0.8831787,-3.08374,-0.1248779,0,0.5513916,1.5448,-0.008789063,0,-0.7298584,1.832764,0.06799316,0,-0.0489502,1.71936,-3.021606,0,-0.1879883,1.64856,-0.0592041,0,
1575,0,0,0,0,0.0637207,-1.437988,-2.31543,0,0.4625244,1.721558,1.836792,0,0.4356689,1.864868,2.890259,0,0.2307129,1.5448,1.915894,0,-0.8729248,-3.074829,-0.1425781,0,0.5513916,1.5448,-0.008789063,0,-0.7591553,1.86499,0.03076172,0,-0.03234863,1.732788,-3.029175,0,-0.2043457,1.647339,-0.06799316,0,
1576,0,0,0,0,0.06713867,-1.436279,-2.315674,0,0.435791,1.713135,1.848999,0,0.4085693,1.801758,2.86853,0,0.2307129,1.5448,1.915894,0,-0.8807373,-3.133667,-0.09411621,0,0.5075684,1.550171,-0.001220703,0,-0.789917,1.886597,0.01489258,0,-0.02050781,1.738159,-3.033813,0,-0.2265625,1.641846,-0.07592773,0,
1577,0,0,0,0,0.06713867,-1.436279,-2.315674,0,0.3218994,1.706055,1.960449,0,0.3609619,1.736206,2.86731,0,0.2288818,1.562378,1.912354,0,-0.8972168,3.080811,-0.02685547,0,0.3920898,1.554932,0.005493164,0,-0.8486328,1.90564,0.02624512,0,-0.007080078,1.741821,-3.040894,0,-0.2404785,1.637817,-0.08093262,0,
1578,0,0,0,0,0.07739258,-1.427856,-2.308838,0,0.3218994,1.706055,1.960449,0,0.3304443,1.703003,2.888062,0,0.2434082,1.582153,1.924194,0,-0.9195557,2.87561,0.1859131,0,0.3920898,1.554932,0.005493164,0,-0.8742676,1.904175,0.06872559,0,-0.007080078,1.741821,-3.040894,0,-0.2563477,1.633301,-0.08740234,0,
1579,0,0,0,0,0.08081055,-1.424561,-2.304199,0,0.274292,1.704468,2.006592,0,0.2963867,1.668945,2.921387,0,0.2900391,1.528442,1.979248,0,-0.9182129,2.735474,0.3383789,0,0.3220215,1.561401,0.005371094,0,-0.7722168,1.849487,0.1184082,0,0.009033203,1.74292,-3.05188,0,-0.2563477,1.633301,-0.08740234,0,
1580,0,0,0,0,0.08081055,-1.424561,-2.304199,0,0.2243652,1.699097,2.061401,0,0.2303467,1.610962,3.017578,0,0.284668,1.495972,2.010864,0,-0.8592529,2.438721,0.6807861,0,0.1658936,1.590576,0.02416992,0,-0.7225342,1.821411,0.1429443,0,0.05700684,1.736084,-3.075439,0,-0.322876,1.61499,-0.08764648,0,
