Frame Index,TPose Value,Timestamp,Trunk LatBend R/L,Trunk F/E,Trunk Rot R/L,RShould F/E,LShould F/E,RShould Add/Abd,LShould Add/Abd,RHip F/E,LHip F/E,RHip Add/Abd,LHip Add/Abd,RHip Int/Ext Rot,LHip Int/Ext Rot,LElbow F/E,RElbow F/E,RKnee F/E,LKnee F/E
17235,0,1968.831,4.713556,11.61257,9.035268,30.73546,27.2506,-18.96379,16.54541,-36.45296,14.85951,36.45296,11.13753,27.12326,17.17807,6.923423,2.009934,44.25195,19.45985
17236,0,1968.851,4.454654,11.46817,8.203725,30.82478,28.24573,-18.92936,16.27202,-33.37591,13.99397,33.37591,11.89101,26.03047,18.36703,6.208515,2.398983,42.58194,20.22768
17237,0,1968.884,5.198404,11.37932,8.011973,31.21043,28.98186,-19.57888,15.19819,-31.7563,13.07776,31.7563,13.08126,25.93091,19.42068,5.748014,2.6913,41.74115,21.11216
17238,0,1968.908,6.013043,11.16022,7.916983,31.47826,29.38338,-20.25661,14.04602,-31.07405,12.5236,31.07405,13.60633,26.1544,19.84171,5.468269,2.810628,40.85591,22.2387
17239,0,1968.931,6.671386,10.95192,7.788102,31.94848,29.6463,-20.60813,13.06483,-30.03582,12.19996,30.03582,14.13094,26.48257,19.94312,5.294834,2.562924,39.75129,23.72143
17240,0,1968.958,7.307611,11.0341,7.509272,32.51703,30.72149,-20.92583,12.54701,-28.44557,12.04894,28.44557,14.77103,25.34802,20.23059,4.938005,2.088629,38.87861,25.13754
17241,0,1968.983,7.888741,11.08965,7.409018,32.99082,31.51382,-21.00291,12.00618,-27.52464,12.36121,27.52464,15.41236,24.17271,20.91165,4.671728,1.507271,37.95933,26.50211
17242,0,1969.011,8.4169,11.055,7.477192,33.40625,32.17006,-20.88015,11.56103,-26.8493,13.03187,26.8493,16.50743,23.12677,21.19922,4.331783,0.8478836,36.94843,28.60091
17243,0,1969.037,8.887853,10.94044,7.666492,33.88839,32.5438,-20.67504,11.17449,-25.93049,13.58321,25.93049,17.50138,22.72269,21.16318,4.077895,0.1282043,35.19842,30.34982
17244,0,1969.062,9.291681,10.76496,7.915693,34.80128,32.7211,-20.60848,10.84148,-25.16603,13.85936,25.16603,18.83024,22.55748,21.53378,3.901087,0.811324,33.70927,32.2445
17245,0,1969.087,9.678228,10.5024,8.20193,35.84774,32.71095,-20.90165,10.51412,-24.53649,13.92101,24.53649,19.87933,22.4933,22.1521,3.75515,1.606325,32.38655,33.87901
17246,0,1969.114,10.02884,10.24359,8.55894,36.56239,32.64535,-21.15987,10.23674,-24.01594,13.83119,24.01594,20.49417,22.49466,22.80054,3.650768,2.191603,31.25803,35.40827
17247,0,1969.137,10.34402,10.01125,8.975793,37.24824,32.55188,-21.41247,10.03456,-23.33074,13.73395,23.33074,20.79646,22.53957,23.23419,3.548341,2.64708,30.25325,36.46053
17248,0,1969.162,10.63523,9.777687,9.478904,38.00109,31.07321,-21.50896,10.21082,-22.76412,13.5986,22.76412,20.88066,22.60422,23.37161,4.226561,3.051205,29.50552,37.39047
17249,0,1969.187,10.85545,9.555799,9.959137,38.57841,29.96305,-21.43227,10.38374,-22.28811,13.28843,22.28811,20.77584,22.71985,23.112,4.691728,3.383677,29.00677,37.93892
17250,0,1969.211,11.00638,9.33532,10.42694,38.9752,28.94676,-21.20382,10.9862,-21.86949,12.87038,21.86949,20.61624,22.79863,22.70404,5.150504,3.676528,28.69338,38.27932
17251,0,1969.233,11.08823,9.110072,10.87419,39.20959,27.96228,-20.85097,11.84721,-21.47355,12.27038,21.47355,20.38938,22.95354,22.2507,5.639862,3.952155,28.59268,38.36647
17252,0,1969.258,11.12932,8.883652,11.31717,39.39655,26.14486,-20.32121,13.7822,-20.97556,11.25647,20.97556,19.83012,23.34702,21.95056,6.202165,4.334586,28.62314,37.77908
17253,0,1969.283,11.18095,8.515253,11.95728,39.46938,24.8196,-19.577,15.8174,-20.39168,10.21818,20.39168,19.17353,23.66367,21.78391,6.844813,4.71526,28.80709,36.97747
17254,0,1969.308,11.24861,8.141891,12.5656,39.46834,24.14533,-18.77949,17.3539,-19.69635,9.008197,19.69635,18.44419,23.86151,21.62247,7.079366,5.105648,29.07628,36.0738
17255,0,1969.331,11.31127,7.775995,13.12568,39.26809,23.49763,-17.7259,18.42911,-19.12164,7.827093,19.12164,17.67457,23.98941,21.40863,7.266363,5.612796,29.44339,35.07072
17256,0,1969.358,11.3518,7.315608,13.73389,38.83622,22.72384,-16.62579,19.19228,-18.76805,6.618173,18.76805,16.86416,24.24646,21.3125,7.470707,6.014543,30.01899,33.61478
17257,0,1969.384,11.35994,6.895319,14.19144,38.43142,22.32675,-15.79521,19.66424,-18.38138,4.98063,18.38138,15.82095,24.53972,21.54108,7.44131,6.245415,30.56917,31.66729
17258,0,1969.408,11.35655,6.499748,14.55171,37.90868,21.8294,-15.11357,20.22401,-18.12638,3.588233,18.12638,14.9824,24.82709,21.6821,7.72756,6.47687,31.03982,29.77443
17259,0,1969.431,11.35345,6.136894,14.84757,37.35322,21.36938,-14.6451,20.59685,-18.00434,2.296525,18.00434,14.30043,25.07271,21.88229,8.013149,6.552392,31.52234,28.08072
17260,0,1969.458,11.3483,5.82467,15.09569,36.82138,20.97621,-14.38303,20.84928,-18.09569,0.8965662,18.09569,13.70821,25.23955,22.2804,8.200686,6.55314,31.99885,26.57582
17261,0,1969.484,11.36943,5.526554,15.38117,36.24779,20.63464,-14.31153,21.21613,-18.226,-0.1631294,18.226,13.27797,25.3378,22.6976,8.341532,6.496459,32.37172,25.33664
17262,0,1969.509,11.40451,5.306331,15.61614,35.78996,20.4752,-14.31117,21.8976,-18.41222,-0.9360726,18.41222,12.90006,25.37784,23.1842,8.543942,6.416279,32.6526,24.4567
17263,0,1969.533,11.44028,5.180924,15.82835,35.46877,20.36199,-14.32735,23.33844,-18.73776,-1.485694,18.73776,12.45381,25.40399,23.84875,8.957256,6.337534,32.83714,23.78455
17264,0,1969.558,11.39714,5.159284,16.03967,35.23336,20.40443,-14.24548,24.53279,-19.47975,-1.879719,19.47975,11.29065,25.53052,25.11758,9.21661,6.24215,32.76898,22.66049
17265,0,1969.584,11.29916,5.164636,16.25888,35.04153,21.09066,-14.09562,25.38148,-20.1654,-2.090877,20.1654,9.963815,25.73097,26.13901,8.85448,6.136,32.48255,21.34312
17266,0,1969.609,11.13562,5.193012,16.47885,34.88485,21.85419,-13.86232,26.14653,-20.75212,-2.244284,20.75212,8.493407,25.96698,26.7637,8.612629,6.026134,32.05401,19.74621
17267,0,1969.633,10.89394,5.217292,16.67595,34.74448,22.94415,-13.56122,26.66288,-21.20355,-2.391874,21.20355,7.016519,26.20485,26.99316,8.056518,5.918577,31.40089,17.88169
17268,0,1969.658,10.43707,5.266373,16.91014,34.6704,24.41495,-13.07741,27.03288,-21.76469,-2.532114,21.76469,5.716866,26.51706,26.85291,7.188373,5.816756,30.53288,15.50352
17269,0,1969.684,9.970366,5.343278,17.10317,34.65836,25.4073,-12.60755,27.48954,-21.98441,-2.54476,21.98441,4.77963,26.87997,26.1821,6.691228,5.722109,29.26367,13.28512
17270,0,1969.709,9.503654,5.458764,17.2302,34.6766,26.61902,-12.17429,27.70821,-22.12845,-2.476228,22.12845,4.204679,27.35432,25.65485,6.004953,5.626572,27.91534,11.37624
17271,0,1969.734,9.030766,5.618555,17.29152,34.72556,27.4696,-11.77303,28.04763,-22.2217,-2.269002,22.2217,3.900284,27.93668,25.29669,5.542275,5.530134,26.50485,9.763077
17272,0,1969.759,8.373603,5.90986,17.29728,34.87395,28.67809,-11.30138,28.52788,-22.3886,-1.772772,22.3886,3.558315,28.78827,24.88657,4.810353,5.385106,24.93687,8.169934
17273,0,1969.784,7.564886,6.278604,17.27032,35.24748,29.56609,-10.76485,29.30628,-22.21752,-1.20073,22.21752,3.55947,29.56912,24.30991,4.297375,5.130684,23.15444,7.029284
17274,0,1969.814,6.98261,6.551373,17.11629,35.51058,30.16507,-10.35796,29.87524,-21.96325,-0.5736903,21.96325,3.823925,30.4509,23.57101,3.977935,4.955352,21.76182,6.281507
17275,0,1969.837,6.39522,6.791336,16.91893,35.9212,30.83937,-9.966499,30.46362,-22.09097,-0.1440177,22.09097,4.001838,31.32918,23.05203,3.610753,4.742806,21.04528,5.756975
17276,0,1969.862,5.64146,6.991369,16.67112,36.25534,31.5182,-9.365169,31.20378,-22.1303,0.2920831,22.1303,4.206309,32.04869,22.37375,3.224887,4.541915,20.64338,5.479296
17277,0,1969.887,4.929309,7.131436,16.2985,36.56388,31.97152,-8.854613,31.85898,-21.89106,0.644677,21.89106,4.545622,32.6498,21.58444,2.977693,4.345912,20.68736,5.250723
17278,0,1969.911,4.243533,7.218251,15.80489,36.83129,32.29107,-8.459651,32.42983,-21.54735,0.8849231,21.54735,4.853006,33.07188,20.97913,2.811115,4.141133,20.9397,4.999594
17279,0,1969.937,3.570125,7.260825,15.20198,37.04161,32.75646,-8.168756,32.91763,-21.23642,1.059987,21.23642,5.150504,33.81128,20.52774,2.579595,3.915867,20.41001,4.581933
17280,0,1969.962,2.693045,7.242726,14.36735,37.17773,33.1762,-7.962523,33.45608,-20.84352,1.196976,20.84352,5.473392,34.07503,20.17773,2.437429,3.562384,20.00203,4.188018
17281,0,1969.987,1.847056,7.211453,13.516,37.25746,33.57117,-7.829449,33.93415,-20.28111,1.359555,20.28111,6.190394,34.08566,19.95215,2.342763,3.194021,19.70516,4.05473
17282,0,1970.011,1.01914,7.179252,-12.67932,37.31562,33.96902,-7.727281,34.38031,-19.79764,1.495017,19.79764,6.998912,34.09308,19.93073,2.277784,2.816472,19.37709,4.049607
17283,0,1970.034,0.2158,7.14644,-11.88861,37.38077,35.0192,-7.644958,34.37714,-19.30166,1.580534,19.30166,7.847504,34.11482,20.08826,1.586343,2.438714,18.81705,4.187363
17284,0,1970.058,-0.5549665,7.10324,-11.16139,37.52576,35.84087,-7.571679,34.4464,-18.68361,1.626904,18.68361,8.677087,34.075,20.32889,1.104821,1.978233,17.8989,4.371167
17285,0,1970.084,-1.389594,6.987805,-10.4648,37.5281,36.45848,-7.389739,34.60936,-18.16083,1.600711,18.16083,9.489722,34.11876,20.69275,0.7682129,1.57607,16.99704,4.56716
17286,0,1970.109,-2.071032,6.866185,-9.953053,37.52765,36.89207,-7.215314,34.756,-17.65494,1.435042,17.65494,10.37145,34.22493,21.01477,0.533025,1.229397,16.19265,4.748998
17287,0,1970.134,-2.635,6.758073,-9.581541,37.56284,37.37241,-7.135259,34.76289,-17.26198,1.209013,17.26198,11.14277,34.32434,21.28223,0.1519511,0.8755867,15.60016,4.910434
17288,0,1970.159,-3.177244,6.70882,-9.30204,37.60835,37.77217,-7.024873,34.89857,-16.87633,0.955111,16.87633,11.843,34.48306,21.49048,0.1136409,0.5828267,15.19628,5.0962
17289,0,1970.184,-3.612108,6.697234,-9.125675,37.66932,38.08224,-6.943226,35.05678,-16.38025,0.717643,16.38025,12.55776,34.70178,21.66348,0.2980514,0.343781,14.8953,5.262911
17290,0,1970.209,-3.953046,6.717059,-9.032571,37.74681,38.32323,-6.860984,35.22837,-15.86114,0.4325065,15.86114,13.2552,34.98935,21.8624,0.4284154,0.1570175,14.84432,5.408815
17291,0,1970.234,-4.21524,6.754154,-8.98918,37.87361,38.90659,-6.781163,34.6998,-15.33514,0.08846933,15.33514,13.89896,35.31647,22.06018,1.216275,0.04423466,14.89942,5.481441
17292,0,1970.259,-4.347399,6.849196,-9.012056,38.08437,39.35287,-6.737058,34.34215,-14.76707,-0.3102743,14.76707,14.49367,35.67119,22.22556,1.766136,0,15.03528,5.469165
17293,0,1970.283,-4.370719,6.971589,-9.067763,38.33377,39.69641,-6.752905,34.07732,-14.31411,-0.6173896,14.31411,14.94042,35.92743,22.37494,2.150222,0.03956468,15.25047,5.41989
17294,0,1970.308,-4.314159,7.130144,-9.131207,38.60286,40.06837,-6.820874,33.66921,-13.97382,-0.835094,13.97382,15.26894,36.07059,22.51331,2.648928,0.06255726,15.64038,5.364397
17295,0,1970.331,-4.210777,7.309436,-9.182389,38.85638,40.39587,-6.918321,33.35527,-13.75551,-0.9549061,13.75551,15.52358,36.13651,22.67343,2.992251,0.07912937,16.11827,5.330501
17296,0,1970.359,-4.029586,7.533535,-9.201801,39.04424,40.72956,-6.984828,33.06309,-13.56428,-0.9983841,13.56428,15.73519,36.19485,22.86966,3.228224,0.09065409,16.63401,5.358073
17297,0,1970.389,-3.840838,7.713706,-9.219553,39.20695,40.98992,-7.115546,32.79568,-13.46033,-0.9587917,13.46033,15.92414,36.24225,23.18799,3.391364,0.09891172,17.22258,5.466585
17298,0,1970.412,-3.637658,7.84928,-9.244097,39.30615,41.18021,-7.228626,32.53551,-13.4142,-0.9174925,13.4142,16.03053,36.26544,23.47757,3.504143,0.07912937,17.61474,5.546305
17299,0,1970.437,-3.422797,7.954951,-9.26758,39.30021,41.32525,-7.229494,32.27617,-13.36112,-0.8888945,13.36112,16.03532,36.25272,23.72598,3.583154,0,17.83757,5.618834
17300,0,1970.462,-3.110554,8.046642,-9.283048,39.2863,41.55194,-7.30412,31.75983,-13.33643,-0.8395343,13.33643,15.97339,36.2146,23.89972,3.877726,0.1282043,18.04603,5.717483
17301,0,1970.487,-2.806655,8.126563,-9.310022,39.23735,41.72306,-7.319361,31.31693,-13.42732,-0.7615615,13.42732,15.76194,36.15652,24.0275,4.08351,0.2668786,18.20616,5.75517
17302,0,1970.511,-2.5071,8.193691,-9.345841,39.23114,41.84811,-7.423833,30.92635,-13.58628,-0.6996954,13.58628,15.50587,36.11568,24.07278,4.223872,0.3620769,18.38677,5.712785
17303,0,1970.534,-2.211162,8.256402,-9.392873,39.18524,41.94301,-7.429488,30.58245,-13.72982,-0.6308707,13.72982,15.26082,36.05141,24.08563,4.314659,0.4865827,18.49369,5.664723
17304,0,1970.558,-1.819191,8.344804,-9.481267,39.17407,42.33969,-7.424839,30.04,-13.86008,-0.5464389,13.86008,15.02944,35.90331,24.10095,4.788843,0.6416347,18.54432,5.589073
17305,0,1970.584,-1.452392,8.442874,-9.580762,39.08232,42.6416,-7.163988,29.6041,-14.11169,-0.3748225,14.11169,14.72478,35.76183,24.15576,5.100465,0.8616194,18.56265,5.553086
17306,0,1970.611,-1.115222,8.553729,-9.684767,38.98698,42.88568,-6.87084,29.2595,-14.34792,-0.1493534,14.34792,14.44938,35.63135,24.20035,5.317103,1.06496,18.52569,5.547648
17307,0,1970.634,-0.8021067,8.676045,-9.79322,38.88463,43.09116,-6.56474,28.98846,-14.55749,0.05595291,14.55749,14.18749,35.53165,24.2316,5.479761,1.249918,18.47244,5.521445
17308,0,1970.659,-0.463094,8.837869,-9.939013,38.80657,43.28817,-6.281538,28.7728,-14.77557,0.3140353,14.77557,13.94745,35.48712,24.25339,5.598322,1.410976,18.25419,5.531799
17309,0,1970.684,-0.1724585,8.972466,-10.08968,38.5634,43.43084,-5.852701,28.62207,-15.03317,0.6233823,15.03317,13.68564,35.49582,24.26022,5.681306,1.575077,18.02738,5.580896
17310,0,1970.709,0.07401875,9.095523,-10.23312,38.33591,43.54505,-5.453197,28.52522,-15.24348,0.9035233,15.24348,13.46614,35.53761,24.25659,5.739381,1.718056,17.78568,5.659255
17311,0,1970.734,0.2846186,9.18361,-10.37272,38.10196,43.6092,-5.068481,28.46031,-15.40206,1.193046,15.40206,13.26095,35.59836,24.19104,5.760923,1.852557,17.5227,5.753501
17312,0,1970.759,0.466462,9.241609,-10.5139,37.86792,43.76822,-4.68822,28.37251,-15.52401,1.39297,15.52401,13.07922,35.73126,24.14526,5.936401,1.990857,17.16512,5.805625
17313,0,1970.784,0.6752167,9.28345,-10.7324,37.61596,43.83384,-4.252661,28.34043,-15.6164,1.53289,15.6164,12.87822,35.86411,24.06503,6.040204,2.155041,16.84892,5.807954
17314,0,1970.808,0.8650193,9.31726,-10.92425,37.41571,43.85887,-3.896214,28.33304,-15.68598,1.633387,15.68598,12.60954,35.98431,23.95227,6.112953,2.29891,16.57805,5.762862
17315,0,1970.831,1.041926,9.343022,-11.09146,37.25912,43.85333,-3.614222,28.33807,-15.76606,1.714863,15.76606,12.33505,36.1167,23.80417,6.162366,2.431077,16.25056,5.704648
17316,0,1970.859,1.254294,9.343906,-11.29013,37.14353,43.92363,-3.410993,28.29752,-15.83154,1.801788,15.83154,12.03359,36.23874,23.56003,6.339824,2.54476,15.82379,5.636247
17317,0,1970.884,1.434087,9.32502,-11.43807,37.06773,43.93247,-3.225979,28.26443,-15.89471,1.85224,15.89471,11.72469,36.36618,23.3429,6.457009,2.668585,15.42726,5.595766
17318,0,1970.909,1.582267,9.294177,-11.53275,37.08014,44.12714,-3.049344,28.2882,-15.93347,1.926814,15.93347,11.3961,36.4911,23.03995,6.831907,2.82279,14.97559,5.555344
17319,0,1970.935,1.711322,9.258733,-11.59184,37.08152,44.23442,-2.931847,28.29455,-15.95427,1.97209,15.95427,11.1162,36.60161,22.77747,7.08867,2.92543,14.60162,5.530595
17320,0,1970.959,1.848009,9.211684,-11.64765,37.11228,44.34658,-2.904342,28.348,-15.96792,1.999195,15.96792,10.87938,36.6915,22.5538,7.404646,2.994867,14.25476,5.528149
17321,0,1970.983,1.961742,9.168662,11.65667,37.14377,44.41096,-2.917322,28.35885,-16.01102,2.000076,16.01102,10.64882,36.75642,22.37198,7.628254,3.039119,13.91978,5.538031
17322,0,1971.008,2.064596,9.129745,11.64838,37.17752,44.57898,-2.959823,28.44234,-16.07929,2.007596,16.07929,10.45574,36.80391,22.2153,8.052227,3.066501,13.59664,5.567572
17323,0,1971.031,2.149858,9.080691,11.62327,37.19587,44.67159,-3.029894,28.47229,-16.17138,2.010713,16.17138,10.29176,36.83505,22.08463,8.341461,3.069691,13.24599,5.627826
17324,0,1971.059,2.20948,8.986381,11.60427,37.16882,44.67035,-3.108035,28.3916,-16.30528,1.981199,16.30528,10.11904,36.87581,21.97641,8.835312,3.044654,13.00486,5.643301
17325,0,1971.084,2.26529,8.891852,11.59716,37.13462,44.63281,-3.178045,28.31614,-16.41342,1.887719,16.41342,9.95414,36.9274,21.88177,9.177274,3.021743,12.78276,5.6249
17326,0,1971.109,2.334562,8.810864,11.61483,37.10424,44.29765,-3.251548,28.34774,-16.49785,1.773544,16.49785,9.797395,36.96561,21.80295,9.441317,3.001331,12.66828,5.573799
17327,0,1971.134,2.416461,8.757911,11.65905,37.04736,44.05564,-3.345212,28.36606,-16.57996,1.669295,16.57996,9.663815,36.96721,21.77496,9.604964,2.979533,12.62679,5.529602
17328,0,1971.159,2.537982,8.752033,11.75919,37.00751,43.5974,-3.447078,28.51386,-16.69816,1.624978,16.69816,9.559214,36.9328,21.8624,9.617094,2.958897,12.72762,5.540225
17329,0,1971.183,2.61509,8.721365,11.84082,36.89439,43.24644,-3.526089,28.6154,-16.83059,1.629188,16.83059,9.429193,36.89404,21.9404,9.613578,2.932915,12.86186,5.560386
17330,0,1971.209,2.668292,8.66737,11.92369,36.72984,42.75614,-3.566284,28.81356,-16.92611,1.599121,16.92611,9.336857,36.8606,22.00336,9.578936,2.913629,13.02919,5.581809
17331,0,1971.234,2.729002,8.613358,12.01823,36.60566,42.38413,-3.596082,28.9433,-16.95788,1.527006,16.95788,9.259455,36.85802,22.05377,9.550284,2.90097,13.22674,5.579351
17332,0,1971.259,2.824523,8.556898,12.15017,36.47665,41.97489,-3.592105,29.03435,-16.9492,1.438991,16.9492,9.178238,36.86668,22.09323,9.37379,2.904747,13.37147,5.550827
17333,0,1971.284,2.918395,8.517582,12.26622,36.33861,41.67735,-3.483408,29.08763,-16.9266,1.312539,16.9266,9.087419,36.87489,22.1355,9.24907,2.94251,13.47193,5.502103
17334,0,1971.309,3.008953,8.501473,12.36807,36.23082,41.4715,-3.352695,29.12288,-16.88998,1.206421,16.88998,9.020577,36.86804,22.17981,9.160085,2.986882,13.5218,5.473248
17335,0,1971.334,3.098257,8.522839,12.46302,36.16385,41.35282,-3.229073,29.15734,-16.83738,1.120125,16.83738,8.976668,36.8338,22.24442,9.100771,3.029507,13.53762,5.459123
17336,0,1971.359,3.184015,8.58419,12.54303,36.13491,41.69944,-3.14529,29.41224,-16.75066,1.058139,16.75066,8.94593,36.72334,22.33997,8.932547,3.067331,13.4139,5.459554
17337,0,1971.384,3.291642,8.6912,12.645,36.16154,42.00448,-3.118976,30.05322,-16.69228,0.96773,16.69228,8.897705,36.61243,22.50748,8.251026,3.110554,13.22421,5.413379
17338,0,1971.409,3.448668,8.821004,12.82406,36.27013,42.24187,-3.149892,30.52443,-16.68251,0.9153573,16.68251,8.814009,36.52432,22.64774,7.776096,3.15424,12.98159,5.352329
17339,0,1971.438,3.60337,8.941252,13.0073,36.39798,42.41772,-3.193224,30.86878,-16.70283,0.8895546,16.70283,8.678127,36.5047,22.74591,7.433316,3.184076,12.67327,5.288242
17340,0,1971.462,3.751028,9.047459,13.18412,36.5202,42.42546,-3.223429,31.20794,-16.72885,0.8206762,16.72885,8.514123,36.49118,22.77667,6.997931,3.202346,12.44053,5.165319
17341,0,1971.487,3.891336,9.144368,13.35284,36.6737,42.35413,-3.287655,31.06992,-16.75562,0.7574393,16.75562,8.362246,36.51541,22.78568,6.586838,3.221242,12.2216,5.071611
17342,0,1971.511,4.019074,9.234377,13.50989,36.83619,42.31107,-3.351585,30.98938,-16.78099,0.7074825,16.78099,8.242477,36.53242,22.7858,6.30198,3.23513,12.06284,5.000142
17343,0,1971.534,4.130479,9.321562,13.64903,37.01139,42.2924,-3.412428,30.95199,-16.80799,0.6649964,16.80799,8.156105,36.56744,22.8006,6.101525,3.242263,11.91201,4.940266
17344,0,1971.559,4.223223,9.402306,13.765,37.18888,42.29,-3.468595,30.94119,-16.84345,0.6333472,16.84345,8.095145,36.59824,22.82364,5.956937,3.248175,11.82147,4.888081
17345,0,1971.583,4.30507,9.481683,13.88356,37.39698,42.29707,-3.514855,30.96031,-16.8839,0.5740312,16.8839,8.031502,36.6261,22.86279,5.851696,3.254377,11.78358,4.831483
17346,0,1971.609,4.371884,9.543407,13.97421,37.56876,42.30331,-3.559855,30.9767,-16.91466,0.5173771,16.91466,7.948804,36.6561,22.90695,5.778045,3.254076,11.79627,4.777293
17347,0,1971.633,4.427353,9.593065,14.04171,37.73928,42.26892,-3.625689,30.98798,-16.94143,0.4449939,16.94143,7.857702,36.68549,22.95679,5.614646,3.251127,11.84337,4.727126
17348,0,1971.659,4.491262,9.643694,14.08828,37.91912,41.89317,-3.741777,30.98343,-16.96096,0.3615361,16.96096,7.774405,36.73331,23.01263,5.162436,3.246788,11.90908,4.693106
17349,0,1971.684,4.546484,9.68986,14.1171,38.06507,41.64126,-3.856102,30.97194,-16.99505,0.249446,16.99505,7.67583,36.7668,23.08731,4.83991,3.242504,12.01552,4.604492
17350,0,1971.709,4.585992,9.735023,14.1361,38.17919,41.47994,-3.945261,30.96761,-17.03036,0.166689,17.03036,7.617261,36.77347,23.16278,4.614946,3.238517,12.13543,4.531466
17351,0,1971.734,4.609255,9.776461,14.14658,38.26475,41.38202,-4.002082,30.96789,-17.05942,0.1101434,17.05942,7.59086,36.74878,23.27026,4.454874,3.231557,12.30235,4.476409
17352,0,1971.759,4.637092,9.835374,14.15302,38.35336,40.75354,-4.018782,30.76399,-17.11659,0.07661668,17.11659,7.578026,36.68126,23.44623,4.19834,3.225433,12.57203,4.433189
17353,0,1971.784,4.664049,9.891952,14.1652,38.42419,40.11031,-4.022533,30.47672,-17.20535,0.08622923,17.20535,7.554086,36.62354,23.57361,4.014589,3.220269,12.84841,4.39338
17354,0,1971.809,4.693774,9.954494,14.18886,38.48412,39.31247,-4.016686,30.08643,-17.30244,0.1235407,17.30244,7.526786,36.58101,23.65021,3.809252,3.213514,13.12293,4.356085
17355,0,1971.834,4.722275,10.02174,14.2254,38.52166,38.77597,-3.988309,29.83026,-17.42167,0.1769387,17.42167,7.506554,36.57426,23.70172,3.660997,3.203813,13.45751,4.331557
17356,0,1971.859,4.753821,10.10711,14.3128,38.49481,37.78241,-3.895612,29.356,-17.53125,0.2349025,17.53125,7.491717,36.5883,23.75876,3.326608,3.183215,13.81586,4.297648
17357,0,1971.894,4.777457,10.16622,14.38207,38.47606,37.08715,-3.828275,29.02535,-17.64981,0.3045456,17.64981,7.473202,36.60834,23.82806,3.080704,3.168853,14.42921,4.261494
17358,0,1971.909,4.803628,10.22337,14.46865,38.46814,36.60524,-3.772786,28.81496,-17.73171,0.3286494,17.73171,7.41688,36.62253,23.8703,2.905016,3.153371,14.85857,4.188439
17359,0,1971.934,4.833227,10.2918,14.56898,38.48473,36.04294,-3.74005,28.54728,-17.83909,0.3357179,17.83909,7.330825,36.61998,23.86209,2.718294,3.131254,15.42636,4.077943
17360,0,1971.959,4.869087,10.42264,14.7085,38.54175,35.70781,-3.731454,28.43268,-18.08317,0.309643,18.08317,7.217136,36.64949,23.79968,2.583766,3.081975,16.34659,3.925457
17361,0,1971.984,4.910075,10.55447,14.85018,38.60048,35.49372,-3.730299,28.38845,-18.30892,0.3426407,18.30892,7.129263,36.70958,23.72449,2.490336,3.027891,17.33081,3.784187
17362,0,1972.012,4.959304,10.68806,14.99227,38.65453,35.1323,-3.792095,28.32732,-18.61023,0.3774237,18.61023,7.061442,36.81329,23.65503,2.271847,2.970782,18.74032,3.650875
17363,0,1972.037,5.056135,10.85663,15.17694,38.75978,34.91952,-3.884134,28.31684,-18.80364,0.4316007,18.80364,7.025906,36.88687,23.56024,2.114888,2.917724,19.91818,3.539391
17364,0,1972.062,5.162815,11.00732,15.33487,38.85763,34.78751,-3.959877,28.30955,-19.0857,0.5267473,19.0857,7.03779,36.93599,23.44357,1.998803,2.877052,21.36703,3.476094
17365,0,1972.087,5.275332,11.12838,15.47098,38.95254,34.58043,-4.019367,28.2059,-19.34688,0.6026341,19.34688,7.039128,36.93123,23.37244,1.851501,2.843999,23.03541,3.432849
17366,0,1972.111,5.386852,11.21705,15.5844,39.01718,34.3266,-4.077175,28.14354,-19.57498,0.6422443,19.57498,7.043558,36.8739,23.34155,1.682606,2.820847,24.61436,3.420794
17367,0,1972.137,5.505343,11.27419,15.68973,39.03189,34.08639,-4.12393,27.96095,-19.98412,0.6425489,19.98412,7.068939,36.78091,23.34518,1.570473,2.833863,26.65849,3.453321
17368,0,1972.162,5.680651,11.29932,15.80795,39.04023,33.90943,-4.207147,27.71771,-20.30857,0.5977437,20.30857,7.105697,36.71603,23.38559,1.513749,2.86006,28.31597,3.549169
17369,0,1972.187,5.852232,11.32333,15.9029,39.06657,33.79792,-4.314976,27.50646,-20.7541,0.4445539,20.7541,7.193148,36.78514,23.52771,1.473792,2.876167,30.26255,3.709296
17370,0,1972.211,6.027111,11.35161,15.9827,39.09505,33.73941,-4.397257,27.31404,-21.17064,0.2804634,21.17064,7.301433,36.90692,23.71552,1.436677,2.913427,32.13949,3.904649
17371,0,1972.234,6.217729,11.38367,16.05464,39.1405,33.72721,-4.470761,27.11817,-21.47135,0.1101434,21.47135,7.426529,36.97116,23.9458,1.410837,2.975325,33.95287,4.203654
17372,0,1972.259,6.511894,11.40482,16.10161,39.23699,33.80079,-4.627196,26.57157,-21.37314,-0.1724585,21.37314,7.666518,36.88493,24.35181,1.492003,3.095096,36.18491,4.545235
17373,0,1972.284,6.792635,11.42438,16.14394,39.33831,33.90041,-4.797303,26.09679,-21.27184,-0.4284154,21.27184,7.846054,36.70891,24.77704,1.548892,3.208271,38.02554,4.920796
17374,0,1972.309,7.06397,11.45824,16.18276,39.45287,34.00621,-4.95887,25.62173,-21.03768,-0.6935157,21.03768,8.102587,36.37968,25.21814,1.587576,3.313162,39.57059,5.269051
