Frame Index,TPose Value,Timestamp,Trunk LatBend R/L,Trunk F/E,Trunk Rot R/L,RShould F/E,LShould F/E,RShould Add/Abd,LShould Add/Abd,RHip F/E,LHip F/E,RHip Add/Abd,LHip Add/Abd,RHip Int/Ext Rot,LHip Int/Ext Rot,LElbow F/E,RElbow F/E,RKnee F/E,LKnee F/E,
73,0,178.237,0.03426402,0.55778,4.311298,71.1086,91.07738,-89.71037,90.16548,0.1170339,0.7873334,0.1170339,-0.1855749,4.665756,1.050385,0.1356209,0.02797646,0.4010509,0.3516591,
74,0,178.262,0.05595291,0.5591815,4.348526,71.61726,91.19359,-89.72806,90.18516,0.09065409,0.7900625,0.09065409,-0.2255535,4.718002,1.108734,0.1412742,0.03426402,0.4029978,0.3460502,
75,0,178.287,0.07132626,0.5598809,4.369061,71.97639,91.35316,-89.74046,90.21189,0.07661668,0.8060005,0.07661668,-0.2668786,4.76088,1.139099,0.1440177,0.03426402,0.4005627,0.3505445,
76,0,178.307,0.07912937,0.5584812,4.391284,71.72205,91.54185,-89.73869,90.24297,0.07661668,0.8275619,0.07661668,-0.2947506,4.782486,1.162445,0.1467098,0.03426402,0.3779418,0.3533245,
77,0,178.337,0.07661668,0.5712977,4.430139,70.32704,91.89802,-89.71261,90.30125,0.07912937,0.8591176,0.07912937,-0.311533,4.812302,1.18512,0.1519511,0,0.3642322,0.3560827,
78,0,178.362,0.07661668,0.587175,4.46436,69.03236,92.14954,-89.6841,90.34317,0.07661668,0.9026566,0.07661668,-0.324455,4.856262,1.223999,0.1519511,0.01978234,0.3669084,0.3658403,
79,0,178.387,0.07661668,0.598071,4.484803,68.56992,92.3239,-89.66022,90.37253,0.0656106,0.9387863,0.0656106,-0.3397734,4.910126,1.257568,0.1545051,0.02797646,0.3722032,0.3769049,
80,0,178.407,0.07661668,0.6119779,4.510106,68.34495,92.49689,-89.64159,90.40309,0.06255726,0.9805858,0.06255726,-0.3620769,4.979279,1.268463,0.1570175,0.02797646,0.3620769,0.3815487,
81,0,178.437,0.07912937,0.6431577,4.575387,68.26694,92.61483,-89.62889,90.42646,0.0656106,1.044552,0.0656106,-0.3916712,5.040283,1.26767,0.1570175,0.02797646,0.3527702,0.3861367,
82,0,178.462,0.08392937,0.6652907,4.629439,68.94497,92.67389,-89.62857,90.44142,0.05233916,1.085344,0.05233916,-0.4092611,5.101868,1.279755,0.1594904,0.02797646,0.3426407,0.3856296,
83,0,178.487,0.08622923,0.6807005,4.665896,69.88479,92.71484,-89.62666,90.4519,0.04845664,1.112587,0.04845664,-0.4135417,5.170166,1.304962,0.1619255,0.03956468,0.3286494,0.3856296,
84,0,178.507,0.09065409,0.6937978,4.703238,70.3288,92.73885,-89.61916,90.46008,0.03426402,1.133842,0.03426402,-0.4121198,5.268326,1.341522,0.1619255,0.03956468,0.3058279,0.3871488,
85,0,178.528,0.09891172,0.7033216,4.737682,70.85892,92.76876,-89.6141,90.47102,0,1.146713,0,-0.4191812,5.353836,1.385956,0.1631294,0.04423466,0.2839303,0.3861367,
86,0,178.562,0.1203313,0.709416,4.799834,71.28391,92.67964,-89.62477,90.46222,0,1.146371,0,-0.4558544,5.422073,1.431793,0.1619255,0.03956468,0.2733977,0.3794918,
87,0,178.587,0.1356209,0.7138155,4.843026,72.67777,92.61855,-89.63715,90.45611,0,1.147906,0,-0.4873863,5.478241,1.461761,0.1631294,0.05233916,0.2654082,0.3669084,
88,0,178.612,0.1398823,0.7162784,4.919203,72.77686,92.592,-89.63499,90.45672,-0.02797646,1.152839,0.02797646,-0.5082192,5.52594,1.482727,0.1619255,0.05595291,0.254109,0.3538778,
89,0,178.637,0.1370561,0.7281993,5.00496,71.43491,92.69976,-89.61437,90.48347,-0.03426402,1.176862,0.03426402,-0.5196414,5.569824,1.501617,0.166689,0.05233916,0.2373883,0.3560827,
90,0,178.662,0.1398823,0.7412493,5.065117,70.50772,92.77039,-89.60001,90.50074,-0.05233916,1.200078,0.05233916,-0.5341251,5.623627,1.527435,0.1701742,0.05233916,0.2264194,0.3533245,
91,0,178.687,0.1412742,0.7504317,5.105341,70.27059,92.81918,-89.59027,90.51284,-0.06852804,1.212085,0.06852804,-0.5475121,5.690659,1.564362,0.1735894,0.04845664,0.2246844,0.343781,
92,0,178.712,0.1398823,0.7775803,5.159474,70.84759,92.9257,-89.5966,90.53629,-0.08156469,1.24112,0.08156469,-0.5549665,5.779556,1.59024,0.1780411,0.04845664,0.2298502,0.3345502,
93,0,178.737,0.1219466,0.7996635,5.249603,70.12553,93.07272,-89.58601,90.56905,-0.07132626,1.260985,0.07132626,-0.5503638,5.85437,1.606262,0.1802258,0.04423466,0.2264194,0.3238513,
94,0,178.762,0.1065312,0.8190054,5.333293,69.15971,93.23802,-89.57632,90.60322,-0.05934703,1.27886,0.05934703,-0.5446455,5.921432,1.615356,0.183454,0.04845664,0.2193969,0.3171355,
95,0,178.787,0.09487279,0.8325126,5.392088,69.10417,93.48875,-89.5761,90.65281,-0.05233916,1.291801,0.05233916,-0.5392296,5.983063,1.628021,0.1823843,0.04423466,0.2139789,0.3127867,
96,0,178.807,0.08622923,0.8460353,5.45467,68.89476,93.70507,-89.57182,90.69735,-0.04423466,1.300557,0.04423466,-0.5311863,6.053467,1.638977,0.1823843,0.05233916,0.2130625,0.3083766,
97,0,178.828,0.07401875,0.8613922,5.522652,68.7835,93.91477,-89.56495,90.74046,-0.02797646,1.314773,0.02797646,-0.5230194,6.115356,1.646667,0.183454,0.05233916,0.2121421,0.3121605,
98,0,178.851,0.05595291,0.8904341,5.613564,68.20449,94.14736,-89.556,90.78977,-0.01978234,1.343629,0.01978234,-0.513962,6.171265,1.652039,0.1887116,0.05233916,0.2130625,0.3195939,
99,0,178.887,0.04845664,0.91941,5.694951,67.56645,94.42365,-89.55172,90.85044,0,1.377856,0,-0.5143426,6.210388,1.660004,0.1938267,0.05233916,0.2121421,0.329838,
100,0,178.912,0.05233916,0.9557254,5.768981,67.85117,94.62473,-89.56372,90.89646,0,1.420375,0,-0.5359538,6.24617,1.659271,0.1928145,0.05233916,0.2093567,0.3380413,
101,0,178.937,0.06852804,0.9993636,5.85461,68.24877,94.72877,-89.58461,90.92435,-0.03426402,1.470335,0.03426402,-0.5682068,6.300598,1.650391,0.1938267,0.05233916,0.2102893,0.3454843,
102,0,178.962,0.07912937,1.042489,5.934288,68.86425,94.82716,-89.60374,90.95415,-0.05233916,1.520456,0.05233916,-0.587175,6.35759,1.639954,0.191797,0.05595291,0.2112177,0.3488659,
103,0,178.987,0.08622923,1.072832,5.99175,70.73278,94.89578,-89.61658,90.97505,-0.06255726,1.557962,0.06255726,-0.5941319,6.397476,1.65152,0.1928145,0.06255726,0.2148914,0.3511023,
104,0,179.012,0.09891172,1.115924,6.054888,72.11263,94.91451,-89.63612,90.98622,-0.07661668,1.613618,0.07661668,-0.6100564,6.446381,1.665955,0.1928145,0.07132626,0.2167048,0.3609945,
105,0,179.037,0.1219466,1.164829,6.119492,73.92007,94.8426,-89.66707,90.97926,-0.1046783,1.667418,0.1046783,-0.6364292,6.501587,1.682312,0.1928145,0.07132626,0.2074791,0.3658403,
106,0,179.062,0.1493534,1.206745,6.179332,75.56992,94.73447,-89.68954,90.96345,-0.1356209,1.709262,0.1356209,-0.667053,6.540237,1.704285,0.1948336,0.07661668,0.2017412,0.3669084,
107,0,179.087,0.1690205,1.236064,6.223276,76.74993,94.72795,-89.70165,90.96172,-0.1545051,1.738325,0.1545051,-0.688134,6.594574,1.719635,0.1938267,0.09065409,0.1928145,0.3679734,
108,0,179.115,0.1845175,1.267486,6.292017,77.50681,94.70325,-89.70652,90.95937,-0.1701742,1.777732,0.1701742,-0.7083117,6.645187,1.753479,0.191797,0.1008706,0.1866263,0.3805216,
109,0,179.14,0.1958353,1.300407,6.369075,77.82262,94.67842,-89.71164,90.9586,-0.1823843,1.813697,0.1823843,-0.7222635,6.695313,1.783447,0.1938267,0.1065312,0.1855749,0.3871488,
110,0,179.165,0.2065338,1.330163,6.434437,83.15158,94.75751,-89.83446,90.98221,-0.1968319,1.843238,0.1968319,-0.7319516,6.745087,1.814972,0.1866263,7.11323,0.1791368,0.393167,
111,0,179.188,0.220287,1.355952,6.48918,84.30682,94.81179,-89.85721,91.00036,-0.2121421,1.872312,0.2121421,-0.745461,6.796722,1.85379,0.1823843,8.799688,0.1735894,0.4020255,
112,0,179.212,0.235734,1.372733,6.538431,83.75426,94.87859,-89.84112,91.02239,-0.2332305,1.890516,0.2332305,-0.7633579,6.84964,1.887207,0.1791368,7.847754,0.1690205,0.4078243,
113,0,179.237,0.2502292,1.382959,6.600697,82.71258,94.92023,-89.81194,91.04103,-0.2533378,1.900943,0.2533378,-0.7798419,6.903473,1.910675,0.174713,6.220787,0.165511,0.409739,
114,0,179.262,0.261696,1.390439,6.657702,81.38152,94.98987,-89.77587,91.06583,-0.2741124,1.904029,0.2741124,-0.7935224,6.974731,1.931274,0.1678588,4.672106,0.166689,0.4073442,
115,0,179.287,0.2705197,1.395777,6.699195,80.15939,95.05329,-89.74341,91.08791,-0.2920831,1.906289,0.2920831,-0.8033255,7.043488,1.947754,0.165511,3.425484,0.1690205,0.4078243,
116,0,179.312,0.2719625,1.39072,6.760452,78.89793,95.11877,-89.709,91.11098,-0.302612,1.894962,0.302612,-0.8057577,7.125198,1.963531,0.1631294,2.49442,0.1802258,0.4039677,
117,0,179.346,0.2733977,1.387339,6.806481,77.87931,95.28464,-89.67428,91.14951,-0.3102743,1.887097,0.3102743,-0.8076981,7.201263,1.974579,0.165511,1.815746,0.1897456,0.4044518,
118,0,179.369,0.2741124,1.376719,6.884814,76.74472,95.37924,-89.64147,91.1758,-0.3214254,1.868546,0.3214254,-0.8106001,7.294388,1.986481,0.165511,1.332514,0.2046302,0.4000739,
119,0,179.396,0.2748253,1.367449,6.960748,75.71944,95.49332,-89.61604,91.20733,-0.3304307,1.855513,0.3304307,-0.8154138,7.359573,1.999023,0.1643245,0.9887336,0.2148914,0.4059006,
120,0,179.42,0.2832403,1.357827,7.022052,75.53578,95.58369,-89.61041,91.23344,-0.3409232,1.843768,0.3409232,-0.8311011,7.438782,2.007782,0.165511,0.7467723,0.2298502,0.4215088,
121,0,179.467,0.2980514,1.322934,7.124556,75.00681,95.57116,-89.60651,91.24039,-0.354982,1.797003,0.354982,-0.8552368,7.511002,1.997162,0.1631294,0.5730078,0.23239,0.4338616,
122,0,179.49,0.3140353,1.282679,7.218577,74.57004,95.52155,-89.60685,91.23768,-0.3722032,1.741587,0.3722032,-0.8693066,7.624512,1.993896,0.1643245,0.4528397,0.2438933,0.4414621,
123,0,179.515,0.3316129,1.240489,7.304711,74.51857,95.60772,-89.60941,91.26832,-0.3841043,1.682257,0.3841043,-0.8746923,7.720749,1.993713,0.165511,0.3658403,0.2525642,0.4445539,
124,0,179.54,0.3466151,1.201056,7.390934,74.19371,95.67225,-89.60831,91.29481,-0.3951527,1.61955,0.3951527,-0.8602557,7.788116,2.056519,0.1678588,0.3083766,0.2486604,0.4454334,
125,0,179.565,0.3685048,1.158596,7.487053,73.77544,95.71128,-89.61077,91.31752,-0.403483,1.552426,0.403483,-0.8623004,7.843674,2.119385,0.174713,0.268341,0.2470816,0.4436728,
126,0,179.588,0.3881583,1.127438,7.575177,73.73394,95.77032,-89.62072,91.34465,-0.4135417,1.496718,0.4135417,-0.8697567,7.882568,2.175964,0.174713,0.2390311,0.2454926,0.4401304,
127,0,179.612,0.3966355,1.096644,7.666799,73.41677,95.84292,-89.61935,91.37527,-0.4187142,1.438991,0.4187142,-0.8659236,7.947556,2.223969,0.1887116,0.2112177,0.2422834,0.4288719,
128,0,179.637,0.3971285,1.061831,7.753626,73.59683,95.94524,-89.62634,91.41405,-0.414487,1.373446,0.414487,-0.8536337,8.00354,2.270172,0.1948336,0.1928145,0.2454926,0.4130683,
129,0,179.662,0.3956476,1.035521,7.838569,74.44363,96.01158,-89.64195,91.44345,-0.4083038,1.321602,0.4083038,-0.8386015,8.053207,2.319305,0.2007689,0.1897456,0.2525642,0.4111691,
130,0,179.687,0.3946573,1.016833,7.893966,75.0124,96.05651,-89.65299,91.46404,-0.4015385,1.272417,0.4015385,-0.8308656,8.09848,2.378845,0.2046302,0.1887116,0.2639296,0.3981127,
131,0,179.712,0.3805216,1.019332,7.970458,74.4758,96.1368,-89.6498,91.49656,-0.386643,1.252733,0.386643,-0.8151737,8.151154,2.428955,0.2046302,0.1855749,0.2783625,0.3881583,
132,0,179.737,0.3620769,1.036843,8.038099,73.56598,96.29374,-89.64123,91.54224,-0.3758652,1.253201,0.3758652,-0.7996635,8.204803,2.46402,0.2036718,0.1855749,0.2762456,0.3774237,
133,0,179.762,0.339197,1.054063,8.093957,74.041,96.51373,-89.6451,91.59863,-0.3599087,1.259587,0.3599087,-0.782347,8.261246,2.488586,0.2055842,0.1866263,0.2846186,0.3690354,
134,0,179.787,0.3238513,1.066245,8.129535,74.93134,96.66791,-89.65058,91.63805,-0.354982,1.256943,0.354982,-0.7571809,8.319641,2.507843,0.2065338,0.1866263,0.2940859,0.3511023,
135,0,179.815,0.2980514,1.087505,8.175724,76.16675,96.84831,-89.6657,91.68682,-0.3304307,1.26764,0.3304307,-0.7246976,8.394073,2.523438,0.20842,0.1948336,0.3146578,0.3322025,
136,0,179.84,0.2762456,1.108358,8.220008,77.33478,97.02676,-89.68097,91.73855,-0.3121605,1.281611,0.3121605,-0.6977351,8.488159,2.534332,0.2093567,0.2027088,0.329838,0.3171355,
137,0,179.865,0.261696,1.120998,8.258565,78.39155,97.20455,-89.69606,91.78973,-0.3000144,1.285575,0.3000144,-0.6740565,8.554016,2.541992,0.2065338,0.2065338,0.339197,0.301316,
138,0,179.888,0.2533378,1.130039,8.300494,80.13478,97.35422,-89.72625,91.82941,-0.2954137,1.286488,0.2954137,-0.6578966,8.654663,2.547333,0.2007689,0.2264194,0.3449174,0.2880355,
139,0,179.912,0.2446942,1.134187,8.350707,81.3947,97.53339,-89.7515,91.87337,-0.2887141,1.2874,0.2887141,-0.640108,8.746109,2.553192,0.1968319,0.2430897,0.3494264,0.2811602,
140,0,179.937,0.2422834,1.141924,8.411554,82.70863,97.66277,-89.78037,91.89723,-0.2846186,1.294827,0.2846186,-0.6262009,8.826904,2.565674,0.1866263,0.2548778,0.3538778,0.2755364,
141,0,179.962,0.2406627,1.143294,8.473569,83.30271,97.70451,-89.79208,91.9049,-0.2755364,1.297695,0.2755364,-0.618656,8.938019,2.580719,0.1813082,0.2654082,0.3566318,0.2733977,
142,0,179.987,0.2390311,1.144321,8.522216,83.77722,97.69057,-89.79882,91.89948,-0.2697954,1.303863,0.2697954,-0.6158028,9.030472,2.603821,0.1769387,0.276953,0.3593647,0.272681,
143,0,180.012,0.2365626,1.136428,8.586661,83.80297,97.66925,-89.79471,91.89646,-0.2601963,1.303713,0.2601963,-0.6116581,9.122482,2.617889,0.1735894,0.2839303,0.3609945,0.2733977,
144,0,180.037,0.2446942,1.122045,8.659594,83.74224,97.58801,-89.79108,91.88205,-0.2594432,1.299202,0.2594432,-0.6183397,9.212051,2.627747,0.1701742,0.2839303,0.3690354,0.2762456,
145,0,180.063,0.249446,1.111884,8.71517,83.2369,97.50436,-89.7682,91.86555,-0.2579304,1.297997,0.2579304,-0.6277614,9.29155,2.636749,0.1713202,0.2811602,0.3727285,0.2790645,
146,0,180.087,0.2533378,1.104821,8.758696,82.66663,97.41776,-89.74206,91.84766,-0.2548778,1.29875,0.2548778,-0.6379647,9.361877,2.643036,0.1724585,0.2790645,0.3732531,0.2832403,
147,0,180.107,0.2646699,1.099317,8.802277,82.31992,97.2633,-89.7238,91.81371,-0.2631872,1.300858,0.2631872,-0.6584912,9.432098,2.641174,0.1758294,0.272681,0.3784592,0.2887141,
148,0,180.137,0.3006659,1.089124,8.837602,82.81718,97.03747,-89.73792,91.76001,-0.3127867,1.289071,0.3127867,-0.7083117,9.542084,2.627258,0.1791368,0.268341,0.3911712,0.2954137,
149,0,180.162,0.3420692,1.070092,8.890084,82.74643,96.70483,-89.72015,91.68359,-0.3732531,1.262381,0.3732531,-0.770502,9.656845,2.594452,0.1876719,0.2579304,0.4029978,0.2987072,
150,0,180.187,0.3711503,1.056844,8.934965,82.64959,96.47458,-89.70168,91.63,-0.4196478,1.247568,0.4196478,-0.8166127,9.770752,2.523193,0.1928145,0.2446942,0.4159008,0.3090104,
151,0,180.207,0.4029978,1.036843,8.990665,82.88949,96.27313,-89.69714,91.57495,-0.4652019,1.214665,0.4652019,-0.8524867,9.884064,2.467041,0.199792,0.234068,0.416371,0.3127867,
152,0,180.237,0.4365593,0.991303,9.082595,83.29755,96.06275,-89.70491,91.52525,-0.4953507,1.1525,0.4953507,-0.8744686,10.02632,2.419342,0.2046302,0.2289973,0.4173099,0.3189811,
153,0,180.267,0.4626713,0.9516218,9.169905,83.59286,95.88438,-89.71178,91.48447,-0.5230194,1.102517,0.5230194,-0.892629,10.18886,2.379639,0.2139789,0.2246844,0.4140146,0.332791,
154,0,180.29,0.4877876,0.9189842,9.255612,83.74056,95.75954,-89.71217,91.45413,-0.5450047,1.063673,0.5450047,-0.9117159,10.31943,2.353973,0.2238118,0.2229358,0.4182466,0.3477423,
155,0,180.315,0.5082192,0.892629,9.346367,83.78548,95.65547,-89.71012,91.43001,-0.5581307,1.031735,0.5581307,-0.9291486,10.43808,2.34021,0.2306999,0.2211734,0.4111691,0.3636945,
156,0,180.34,0.5230194,0.8661495,9.444543,83.52753,95.5741,-89.69196,91.41378,-0.5664824,0.9989719,0.5664824,-0.9414921,10.53584,2.338928,0.2398483,0.2158,0.4149588,0.3727285,
157,0,180.365,0.5352231,0.8336869,9.5609,83.24115,95.5651,-89.67805,91.41625,-0.5716401,0.9632712,0.5716401,-0.9501812,10.61267,2.34436,0.2502292,0.2112177,0.4238235,0.3871488,
158,0,180.39,0.5460806,0.8074558,9.672599,82.8705,95.61407,-89.66164,91.43484,-0.5716401,0.9329317,0.5716401,-0.9456397,10.67694,2.369141,0.2601963,0.2036718,0.4347627,0.4044518,
159,0,180.415,0.5542608,0.7853427,9.780321,82.57484,95.63557,-89.64983,91.4473,-0.5719823,0.9099972,0.5719823,-0.9429458,10.72192,2.399078,0.2676108,0.1958353,0.4467493,0.4201138,
160,0,180.44,0.5685511,0.7548515,9.901587,82.34553,95.61937,-89.64661,91.45281,-0.5730078,0.8767033,0.5730078,-0.9472937,10.7744,2.430481,0.2733977,0.1887116,0.4575681,0.4311472,
161,0,180.465,0.5831623,0.7303458,10.00636,82.15253,95.65211,-89.63842,91.46609,-0.5777687,0.8451096,0.5777687,-0.9565441,10.82372,2.467224,0.276953,0.1769387,0.477244,0.4343124,
162,0,180.488,0.5938025,0.7091401,10.09933,81.93618,95.66344,-89.63213,91.47478,-0.5791218,0.8213912,0.5791218,-0.9565441,10.86874,2.501282,0.2811602,0.1678588,0.4917827,0.4356619,
163,0,180.512,0.6000308,0.6901216,10.17838,81.65733,95.69734,-89.62128,91.49114,-0.5791218,0.8016186,0.5791218,-0.9464671,10.91284,2.53772,0.2853053,0.1631294,0.5066768,0.4347627,
164,0,180.537,0.6016592,0.6766641,10.2591,81.32187,95.82094,-89.60933,91.53371,-0.5723243,0.7895671,0.5723243,-0.9352362,10.96678,2.577942,0.2900664,0.1643245,0.5173771,0.4343124,
165,0,180.562,0.6006827,0.6691033,10.32746,81.04169,95.90931,-89.599,91.56653,-0.563365,0.7875819,0.563365,-0.9278842,11.01924,2.618652,0.2973941,0.1570175,0.5395923,0.4356619,
166,0,180.587,0.5997046,0.6635236,10.37377,81.11432,95.9869,-89.59836,91.59122,-0.5539077,0.7903101,0.5539077,-0.9253501,11.06435,2.666046,0.3051875,0.1480375,0.5532007,0.4338616,
167,0,180.607,0.5974163,0.6682253,10.41841,81.20687,96.10941,-89.5946,91.63094,-0.5432066,0.8045425,0.5432066,-0.9240804,11.1022,2.707642,0.3134116,0.1398823,0.5595313,0.4365593,
168,0,180.637,0.5818186,0.6867107,10.50118,80.86088,96.21748,-89.58148,91.67577,-0.5252593,0.8334522,0.5252593,-0.910857,11.14131,2.749329,0.3208161,0.1341704,0.5678623,0.4365593,
169,0,180.662,0.5695826,0.7058211,10.56759,80.56429,96.32799,-89.57242,91.71767,-0.5120549,0.8556943,0.5120549,-0.9013549,11.17497,2.801575,0.329838,0.1282043,0.575053,0.4343124,
170,0,180.687,0.5612772,0.719005,10.60918,80.38052,96.34086,-89.56414,91.7324,-0.5016313,0.8758101,0.5016313,-0.8950371,11.20273,2.846558,0.3357179,0.1297215,0.5791218,0.4370072,
171,0,180.712,0.5521386,0.7430948,10.6667,80.13184,96.34264,-89.55864,91.74551,-0.4945601,0.9041728,0.4945601,-0.8906538,11.23056,2.878021,0.3397734,0.1297215,0.5901666,0.4383485,
172,0,180.737,0.5385033,0.7845948,10.75398,79.81313,96.338,-89.55143,91.76112,-0.4829499,0.9553158,0.4829499,-0.8884541,11.26894,2.908478,0.339197,0.1312212,0.5974163,0.4414621,
173,0,180.762,0.5278606,0.8287433,10.82624,79.4649,96.33659,-89.54074,91.77457,-0.477244,1.009688,0.477244,-0.8897746,11.29579,2.940277,0.3386196,0.132704,0.6042554,0.4401304,
174,0,180.787,0.5203939,0.8593453,10.87144,79.4057,96.34088,-89.53574,91.78374,-0.468137,1.054248,0.468137,-0.8915322,11.31879,2.981384,0.3363003,0.1370561,0.6071628,0.4432315,
175,0,180.813,0.5082192,0.8945997,10.91477,79.25623,96.36816,-89.52473,91.79893,-0.4575681,1.099851,0.4575681,-0.8882338,11.33488,3.010193,0.3368816,0.1412742,0.6071628,0.4427898,
176,0,180.842,0.4925778,0.9331415,10.95738,79.08235,96.41723,-89.5135,91.82073,-0.4484978,1.1525,0.4484978,-0.884702,11.40909,3.034546,0.3345502,0.1467098,0.6180231,0.4449939,
177,0,180.865,0.4702222,0.9815831,11.01601,78.8055,96.49862,-89.50015,91.85439,-0.4356619,1.216275,0.4356619,-0.8787099,11.46104,3.0495,0.332791,0.1619255,0.6252628,0.4414621,
178,0,180.888,0.4489339,1.023164,11.07235,78.24187,96.64685,-89.46664,91.90714,-0.4228991,1.274875,0.4228991,-0.8755867,11.51419,3.05368,0.3226406,0.1780411,0.6345818,0.4441136,
179,0,180.912,0.4311472,1.064592,11.12617,77.8024,96.75853,-89.43954,91.9481,-0.4125943,1.340713,0.4125943,-0.8793777,11.56819,3.052399,0.315899,0.1978235,0.644677,0.4528397,
180,0,180.937,0.414487,1.101629,11.17963,77.45655,96.84799,-89.41685,91.98171,-0.4073442,1.401094,0.4073442,-0.8804895,11.63116,3.043121,0.3121605,0.2185032,0.6567059,0.4656223,
181,0,180.966,0.4005627,1.135911,11.24255,77.02413,96.91213,-89.3888,92.00837,-0.4130683,1.455487,0.4130683,-0.8842595,11.74239,3.028229,0.309643,0.235734,0.6818494,0.4760123,
182,0,180.99,0.3911712,1.15792,11.30204,76.81025,96.98424,-89.36951,92.0352,-0.4154301,1.49161,0.4154301,-0.8871316,11.85381,3.017792,0.3071049,0.254109,0.7124436,0.4837596,
183,0,181.014,0.3841043,1.173365,11.35019,76.90976,97.03576,-89.36077,92.05388,-0.4182466,1.512197,0.4182466,-0.8902143,11.96538,3.004211,0.3058279,0.2790645,0.7401926,0.4813265,
184,0,181.037,0.3835945,1.182998,11.39831,77.04694,96.99973,-89.35879,92.04945,-0.4270431,1.524698,0.4270431,-0.8972207,12.07286,2.984192,7.624754,0.2947506,0.7592455,0.4747775,
185,0,181.062,0.3891652,1.19124,11.44787,77.94669,96.9279,-89.3838,92.03577,-0.4414621,1.540022,0.4414621,-0.9048218,12.20265,2.955505,9.627412,0.3090104,0.7828471,0.4743652,
186,0,181.087,0.392669,1.196976,11.49372,78.71142,96.89761,-89.39648,92.03249,-0.4532716,1.550155,0.4532716,-0.9145018,12.32497,2.931244,8.665965,0.315279,0.8103587,0.4756011,
187,0,181.112,0.4111691,1.19009,11.59029,79.20477,96.82903,-89.41241,92.02245,-0.4780633,1.542435,0.4780633,-0.9364907,12.44208,2.905823,6.900692,0.3177519,0.8364988,0.4801054,
188,0,181.137,0.4233615,1.176862,11.68663,79.42591,96.78909,-89.41682,92.01973,-0.4885893,1.529823,0.4885893,-0.9396197,12.56601,2.879669,5.210001,0.3165179,0.8566085,0.4857778,
189,0,181.163,0.4316007,1.167681,11.76598,79.6522,96.7696,-89.42023,92.01981,-0.4885893,1.521485,0.4885893,-0.9375348,12.68423,2.867645,3.852343,0.3146578,0.8708809,0.4921804,
190,0,181.192,0.4392403,1.149269,11.85012,79.7314,96.76477,-89.42152,92.0218,-0.4702222,1.505062,0.4702222,-0.9364907,12.75647,2.865509,2.83766,0.3127867,0.8643403,0.5020211,
191,0,181.215,0.4445539,1.123787,11.95504,79.76914,96.7346,-89.42172,92.01947,-0.4558544,1.481869,0.4558544,-0.9276733,12.80707,2.880829,2.101427,0.3127867,0.8661495,0.5093729,
192,0,181.24,0.4554249,1.088944,12.06776,80.02029,96.66586,-89.43548,92.00819,-0.4471871,1.455622,0.4471871,-0.9206861,12.83199,2.918823,1.576195,0.302612,0.8778186,0.5241405,
193,0,181.265,0.4622481,1.055918,12.16998,80.19849,96.59537,-89.44659,91.9978,-0.4370072,1.435178,0.4370072,-0.9145018,12.84523,2.964294,1.208366,0.2900664,0.8829308,0.5414024,
194,0,181.288,0.454995,1.017795,12.29539,79.8527,96.53362,-89.4381,91.99001,-0.4140146,1.408199,0.4140146,-0.8961296,12.86081,2.996124,0.9452258,0.2804634,0.8891146,0.5457222,
195,0,181.312,0.4432315,0.9793876,12.40857,79.51271,96.4812,-89.42728,91.98573,-0.3856296,1.397178,0.3856296,-0.8796002,12.89059,3.056183,0.760533,0.2712421,0.8965662,0.5678623,
196,0,181.337,0.4320539,0.9454328,12.50235,79.28149,96.41885,-89.42146,91.98618,-0.3588198,1.392689,0.3588198,-0.8695317,12.92824,3.108704,0.6364292,0.261696,0.9063343,0.5934729,
197,0,181.364,0.4242849,0.9215358,12.56255,79.27699,96.33646,-89.42185,91.96577,-0.3386196,1.398158,0.3386196,-0.8634343,12.97557,3.15387,0.5478694,0.2594432,0.9172792,0.6218109,
198,0,181.387,0.4191812,0.9048218,12.60038,79.28366,96.2717,-89.42219,91.94635,-0.3262592,1.410837,0.3262592,-0.85638,13.02968,3.191772,0.4869847,0.2579304,0.9285166,0.6507192,
199,0,181.407,0.4154301,0.884702,12.64093,79.24202,96.2301,-89.41797,91.93727,-0.3083766,1.409588,0.3083766,-0.8446465,13.11162,3.20993,0.4454334,0.254109,0.948326,0.6685182,
200,0,181.437,0.403483,0.8301588,12.71316,78.94743,96.2045,-89.3986,91.93691,-0.2776587,1.371307,0.2776587,-0.8185275,13.19206,3.222595,0.4168407,0.2414744,0.9721684,0.680988,
201,0,181.462,0.4000739,0.7805943,12.79937,78.65,96.13419,-89.3821,91.91682,-0.2556444,1.331633,0.2556444,-0.8025945,13.26515,3.231506,0.3941611,0.2406627,0.9897227,0.6940797,
202,0,181.487,0.3976209,0.7457234,12.86028,78.42876,96.07015,-89.36649,91.89835,-0.234068,1.304163,0.234068,-0.7895671,13.3331,3.235626,0.3820612,0.2414744,1.009882,0.7080355,
203,0,181.507,0.4044518,0.7214502,12.9084,78.36754,95.94773,-89.35772,91.86639,-0.2185032,1.288008,0.2185032,-0.7828471,13.41214,3.238495,0.3841043,0.235734,1.026982,0.7255072,
204,0,181.537,0.410693,0.7049889,12.97163,78.26472,95.81454,-89.35332,91.83141,-0.2055842,1.278707,0.2055842,-0.7661725,13.48006,3.253113,0.3861367,0.2306999,1.045114,0.7407211,
