Frame Index,0x,0y,0z,0w,1x,1y,1z,1w,2x,2y,2z,2w,3x,3y,3z,3w,4x,4y,4z,4w,5x,5y,5z,5w,6x,6y,6z,6w,7x,7y,7z,7w,8x,8y,8z,8w,9x,9y,9z,9w,
57,0,0,0,0,0.2121582,-1.436279,-0.6392822,0,-0.2905273,0.1236572,1.791382,0,0.5181885,0.2478027,1.862427,0,-0.3331299,2.988037,2.678589,0,-0.5319824,-2.914795,1.625122,0,-0.3195801,1.670654,0.5748291,0,-0.1761475,1.559326,-0.9810791,0,-0.2630615,1.714722,2.781128,0,0.1895752,1.762573,-0.4125977,0,
58,0,0,0,0,0.213623,-1.435425,-0.6343994,0,-0.2902832,0.1240234,1.789795,0,0.5197754,0.2487793,1.861694,0,-0.3325195,2.988892,2.677612,0,-0.5314941,-2.912842,1.623413,0,-0.3200684,1.6698,0.5754395,0,-0.1768799,1.559326,-0.9812012,0,-0.2630615,1.713867,2.78186,0,0.1884766,1.762207,-0.4122314,0,
59,0,0,0,0,0.2147217,-1.434937,-0.6317139,0,-0.289917,0.1246338,1.790161,0,0.5196533,0.2490234,1.86084,0,-0.3320313,2.991089,2.674927,0,-0.5339355,-2.909302,1.622437,0,-0.3214111,1.668335,0.5784912,0,-0.1778564,1.558716,-0.980835,0,-0.2633057,1.713745,2.782471,0,0.1884766,1.762207,-0.4122314,0,
60,0,0,0,0,0.2147217,-1.434937,-0.6317139,0,-0.2879639,0.126709,1.786865,0,0.5203857,0.2495117,1.859985,0,-0.3356934,2.99646,2.670898,0,-0.536499,-2.907104,1.619141,0,-0.3217773,1.668091,0.5799561,0,-0.1779785,1.558228,-0.9802246,0,-0.2636719,1.713867,2.783203,0,0.1881104,1.762085,-0.4122314,0,
61,0,0,0,0,0.2158203,-1.434448,-0.6287842,0,-0.2868652,0.1274414,1.787598,0,0.5228271,0.2540283,1.843872,0,-0.3414307,2.998657,2.671753,0,-0.5449219,-2.9021,1.61377,0,-0.3221436,1.668091,0.5811768,0,-0.1779785,1.558228,-0.9802246,0,-0.2645264,1.713989,2.783691,0,0.1878662,1.762085,-0.4124756,0,
62,0,0,0,0,0.2177734,-1.434326,-0.6252441,0,-0.2873535,0.1287842,1.785645,0,0.5228271,0.2540283,1.843872,0,-0.3398438,3.001587,2.666992,0,-0.5430908,-2.89978,1.612061,0,-0.3221436,1.668091,0.5811768,0,-0.1781006,1.557739,-0.979126,0,-0.2655029,1.714111,2.783081,0,0.1875,1.761719,-0.4129639,0,
63,0,0,0,0,0.2210693,-1.433228,-0.6185303,0,-0.2858887,0.1292725,1.784912,0,0.5228271,0.2540283,1.843872,0,-0.3394775,3.001953,2.667236,0,-0.5428467,-2.901001,1.614014,0,-0.3227539,1.668457,0.5820313,0,-0.1783447,1.557251,-0.9765625,0,-0.2662354,1.714111,2.782593,0,0.1872559,1.761597,-0.4133301,0,
64,0,0,0,0,0.2210693,-1.433228,-0.6185303,0,-0.28479,0.1295166,1.786377,0,0.5233154,0.2545166,1.841187,0,-0.3394775,3.000366,2.667847,0,-0.5437012,-2.902466,1.61145,0,-0.3236084,1.668945,0.5817871,0,-0.1798096,1.557007,-0.9744873,0,-0.2668457,1.713867,2.782227,0,0.1866455,1.761353,-0.4136963,0,
65,0,0,0,0,0.2224121,-1.432739,-0.6152344,0,-0.2835693,0.130249,1.786743,0,0.5234375,0.2565918,1.834473,0,-0.3371582,2.999146,2.669556,0,-0.5418701,-2.906006,1.613892,0,-0.3243408,1.668945,0.5819092,0,-0.1817627,1.557373,-0.9737549,0,-0.2675781,1.713745,2.781982,0,0.1862793,1.761719,-0.4134521,0,
66,0,0,0,0,0.2237549,-1.432495,-0.6121826,0,-0.2834473,0.1304932,1.788208,0,0.5247803,0.2578125,1.834595,0,-0.3371582,2.999146,2.669556,0,-0.5418701,-2.906006,1.613892,0,-0.3254395,1.669189,0.5819092,0,-0.182373,1.557617,-0.9735107,0,-0.2685547,1.713745,2.781738,0,0.1850586,1.76123,-0.4158936,0,
